fpb_ftr_id,fpb_long,fpb_lat,fpb_site_id,fpb_rev_dt,fpb_o_ftr_id,fpb_o_nm,fpb_o_site_id
25337,-122.73988504,45.4613347,25337,20110202,1227827454392030236,ODFW,1227827454392030236
25339,-122.73661321,45.4596713,25339,20110202,1227827454392030262,ODFW,1227827454392030262
25340,-122.73330354,45.45789765,25340,20110202,1227827454392030264,ODFW,1227827454392030264
25341,-122.74388783,45.48730455,25341,20110202,1227639453931010034-A,ODFW,1227639453931010034
25342,-122.7407276,45.48785858,25342,20110202,1227639453931010044,ODFW,1227639453931010044
25343,-122.73089678,45.48765928,25343,20110202,1227639453931020081,ODFW,1227639453931020081
25344,-122.7232097,45.48674738,25344,20110202,1227639453931030127,ODFW,1227639453931030127
25345,-122.72112783,45.48645628,25345,20110202,1227639453931040144,ODFW,1227639453931040144
25346,-122.71764973,45.4854876,25346,20110202,1227639453931050177,ODFW,1227639453931050177
25347,-122.71302602,45.48315261,25347,20110202,1227639453931050207,ODFW,1227639453931050207
25348,-122.71022468,45.48193099,25348,20110202,1227639453931050216,ODFW,1227639453931050216
25349,-123.39395756,45.49346756,25349,20110202,1233813454664020114,ODFW,1233813454664020114
25350,-123.30861838,45.48881103,25350,20110202,1233051454895010019,ODFW,1233051454895010019
25351,-123.31907054,45.48372601,25351,20110202,1233051454895030100,ODFW,1233051454895030100
25352,-123.00511841,45.7054137,25352,20190927,1230119455224050540,USBLM-OR-NW Oregon,1230119455224050540
25354,-123.26154592,45.52057508,25354,20111020,1232646455152010045-A,ODFW,1232646455152010045
25355,-123.24792628,45.53891176,25355,20110202,1232646455152040227-A,ODFW,1232646455152040227
25356,-123.25388127,45.44236118,25356,20110202,1232533454426010007,ODFW,1232533454426010007
25358,-123.31039978,45.52577438,25358,20110202,1232219454870090861-A,ODFW,1232219454870090861
25360,-123.35080122,45.56180264,25360,20110202,1231261454600040615,ODFW,1231261454600040615
25363,-123.3897868,45.536718,25363,20110202,1233656454657030560,ODFW,1233656454657030560
25364,-122.76351234,45.4498956,25364,20110202,1227637454494010002,ODFW,1227637454494010002
25365,-122.76131166,45.45004314,25365,20110202,1227637454494010014-A,ODFW,1227637454494010014
25366,-122.75895834,45.44995704,25366,20110202,1227637454494010028,ODFW,1227637454494010028
25367,-122.75280482,45.44935664,25367,20110202,1227637454494010053-A,ODFW,1227637454494010053
25369,-122.74620228,45.44845336,25369,20110202,1227637454494020099,ODFW,1227637454494020099
25370,-122.744249,45.44864917,25370,20110202,1227637454494020115,ODFW,1227637454494020115
25372,-122.73994563,45.44865578,25372,20110202,1227637454494020153,ODFW,1227637454494020153
25373,-122.73917557,45.4488002,25373,20110202,1227637454494020157,ODFW,1227637454494020157
25374,-122.73757333,45.44885667,25374,20110202,1227637454494020159,ODFW,1227637454494020159
25375,-122.73288571,45.44723837,25375,20110202,1227637454494020172,ODFW,1227637454494020172
25376,-122.73482037,45.44775683,25376,20110202,1227637454494020176,ODFW,1227637454494020176
25378,-122.75965038,45.47260153,25378,20110202,1227615454726010003,ODFW,1227615454726010003
25379,-122.75964923,45.47263149,25379,20110202,1227615454726010005-A,ODFW,1227615454726010005
25380,-122.75854696,45.47240832,25380,20110202,1227615454726010009-A,ODFW,1227615454726010009
25381,-122.75824954,45.47231257,25381,20110202,1227615454726010011-A,ODFW,1227615454726010011
25382,-122.75571138,45.47191584,25382,20110202,1227615454726010020,ODFW,1227615454726010020
25384,-122.74887282,45.47202461,25384,20110202,1227615454726010043,ODFW,1227615454726010043
25385,-122.74849112,45.47200307,25385,20110202,1227615454726010045,ODFW,1227615454726010045
25386,-122.73831951,45.46933378,25386,20110202,1227615454726010105,ODFW,1227615454726010105
25387,-122.73724216,45.46953798,25387,20110202,1227615454726010114,ODFW,1227615454726010114
25388,-122.72986812,45.46749227,25388,20110202,1227615454726020167,ODFW,1227615454726020167
25389,-122.72626847,45.46351436,25389,20110202,1227615454726020215,ODFW,1227615454726020215
25390,-122.72508095,45.4607273,25390,20110202,1227615454726020239,ODFW,1227615454726020239
25391,-122.72236895,45.454727,25391,20110202,1227615454726020274,ODFW,1227615454726020274
25392,-122.74729194,45.47863529,25392,20110202,1227502454783010016-A,ODFW,1227502454783010016
25393,-122.74458238,45.47809518,25393,20110202,1227502454783010040,ODFW,1227502454783010040
25394,-122.74251465,45.47718325,25394,20110202,1227502454783010049,ODFW,1227502454783010049
25395,-122.7411275,45.47700377,25395,20110202,1227502454783010053,ODFW,1227502454783010053
25396,-122.73771858,45.47695158,25396,20110202,1227502454783010071,ODFW,1227502454783010071
25397,-122.73102277,45.47633013,25397,20110202,1227502454783010090,ODFW,1227502454783010090
25398,-122.72326423,45.47048999,25398,20110202,1227502454783020149,ODFW,1227502454783020149
25399,-122.72226283,45.4668873,25399,20110202,1227502454783020199,ODFW,1227502454783020199
25401,-123.28915824,45.66834596,25401,20110202,1232902456680010011,ODFW,1232902456680010011
25402,-123.27412209,45.66869639,25402,20110202,1232902456680010119-A,ODFW,1232902456680010119
25403,-123.26479324,45.67626735,25403,20110202,1232902456680010174,ODFW,1232902456680010174
25405,-123.31166294,45.6656489,25405,20110202,1233054456549020105-A,ODFW,1233054456549020105
25406,-123.40597072,45.46518116,25406,20110202,1226500453377040172,ODFW,1226500453377040172
25408,-123.34396758,45.50926759,25408,20190927,1233349454649030250,USBLM-OR-NW Oregon,1233349454649030250
25409,-123.33315874,45.53687484,25409,20110202,1233349454649050423,ODFW,1233349454649050423
25411,-123.68356297,45.15879092,25411,20110202,1236223450748030511,ODFW,1236223450748030511
25412,-123.32225095,45.37039411,25412,20110202,1233123453631020098,ODFW,1233123453631020098
25413,-123.43537421,45.28418776,25413,20190927,1234330452464020112,USBLM-OR-NW Oregon,1234330452464020112
25416,-123.54728364,45.01745236,25416,20110202,1235335450476000315,ODFW,1235335450476000315
25417,-123.56391759,44.98564143,25417,20190927,1235335450476000612,USBLM-OR-NW Oregon,1235335450476000612
25418,-123.62514498,45.11066441,25418,20190927,1236266451102010018,USBLM-OR-NW Oregon,1236266451102010018
25421,-123.58468926,44.95826929,25421,20190927,1234447450906070794,USBLM-OR-NW Oregon,1234447450906070794
25425,-123.72199889,45.17644618,25425,20110202,1236880451504030358,ODFW,1236880451504030358
25426,-123.50951772,44.9717575,25426,20190927,1235099449723010004,USBLM-OR-NW Oregon,1235099449723010004
25427,-123.50991382,44.96377658,25427,20190927,1235099449723020139,USBLM-OR-NW Oregon,1235099449723020139
25428,-123.66344515,45.13193734,25428,20110202,1236640451317010004,ODFW,1236640451317010004
25429,-123.65714737,45.14529165,25429,20110202,1236640451317020121,ODFW,1236640451317020121
25430,-123.65829336,45.16006411,25430,20110202,1236640451317020330,ODFW,1236640451317020330
25432,-123.46106818,45.26938631,25432,20190927,1234584452464010114,USBLM-OR-NW Oregon,1234584452464010114
25433,-123.46872219,45.27642065,25433,20190927,1234584452464010159,USBLM-OR-NW Oregon,1234584452464010159
25435,-123.49064931,45.26134776,25435,20190927,1234691452429010060,USBLM-OR-NW Oregon,1234691452429010060
25436,-123.62922466,44.97218654,25436,20190927,1236405450048020150,USBLM-OR-NW Oregon,1236405450048020150
25437,-123.53285601,44.94667937,25437,20190927,1235313449482010051,USBLM-OR-NW Oregon,1235313449482010051
25438,-123.58002962,44.96448193,25438,20190927,1235515449646020295,USBLM-OR-NW Oregon,1235515449646020295
25440,-123.41627142,45.26506096,25440,20110202,1234765450782030444,ODFW,1234765450782030444
25441,-122.93540341,43.56862318,25441,20190927,1229365435680010007,USBLM-OR-NW Oregon,1229365435680010007
25449,-122.83166987,43.61075236,25449,20190927,1228794436035030357,USBLM-OR-NW Oregon,1228794436035030357
25455,-122.96951679,43.72829555,25455,20110202,1229790437282010032,ODFW,1229790437282010032
25456,-122.96852407,43.72836174,25456,20110202,1229790437282010034,ODFW,1229790437282010034
25457,-122.95759514,43.73076059,25457,20110202,1229790437282010042,ODFW,1229790437282010042
25458,-122.9419623,43.73151825,25458,20110202,1229790437282020049,ODFW,1229790437282020049
25459,-122.93593214,43.72926073,25459,20190927,1229790437282020053,USBLM-OR-NW Oregon,1229790437282020053
25460,-122.93327582,43.72474394,25460,20190927,1229790437282020055,USBLM-OR-NW Oregon,1229790437282020055
25466,-122.86855669,43.58783329,25466,20190927,1228689435871010004,USBLM-OR-NW Oregon,1228689435871010004
25468,-123.0514547,43.67885911,25468,20190927,1230730436938010002,USBLM-OR-NW Oregon,1230730436938010002
25469,-123.0344644,43.68124799,25469,20190927,1230530436852020027,USBLM-OR-NW Oregon,1230530436852020027
25470,-123.01641599,43.67039832,25470,20190927,1230530436852020077,USBLM-OR-NW Oregon,1230530436852020077
25471,-122.96495422,43.59416953,25471,20190927,1229650435941030226,USBLM-OR-NW Oregon,1229650435941030226
25472,-122.97052135,43.6028225,25472,20190927,1229650435941050391,USBLM-OR-NW Oregon,1229650435941050391
25473,-122.97351627,43.57438627,25473,20190927,1229718435772010028,USBLM-OR-NW Oregon,1229718435772010028
25475,-122.88495951,43.57459308,25475,20190927,1228825435749010004,USBLM-OR-NW Oregon,1228825435749010004
25477,-122.97184053,43.57733869,25477,20190927,1230689435954050431,USBLM-OR-NW Oregon,1230689435954050431
25480,-123.5906934,44.56728268,25480,20110202,1235898445934040195,ODFW,1235898445934040195
25481,-123.30687668,44.19457221,25481,20110202,1232660442255010009-A,ODFW,1232660442255010009
25483,-123.3263511,44.16862362,25483,20190725,1232660442255010065,ODFW,1232660442255010065
25486,-123.36291181,44.17398845,25486,20110202,1232660442255040201,ODFW,1232660442255040201
25489,-122.81739888,44.3058118,25489,20150202,1228681443551040364,ODFW,1228681443551040364
25490,-123.57812698,44.8788373,25490,20190927,1235569448677030253,USBLM-OR-NW Oregon,1235569448677030253
25491,-123.60107557,44.8849072,25491,20190927,1235569448677050516,USBLM-OR-NW Oregon,1235569448677050516
25497,-123.5744384,44.87072481,25497,20190927,1235645448670010083,USBLM-OR-NW Oregon,1235645448670010083
25498,-123.58706623,44.87217684,25498,20190927,1235645448670010237,USBLM-OR-NW Oregon,1235645448670010237
25501,-123.54375353,44.54401351,25501,20110202,1235296445851040364,ODFW,1235296445851040364
25503,-123.54527045,44.77681205,25503,20190927,1235686447627030231,USBLM-OR-NW Oregon,1235686447627030231
25504,-123.54324083,44.78195917,25504,20190927,1235686447627040269,USBLM-OR-NW Oregon,1235686447627040269
25506,-123.27379956,44.67116194,25506,20110202,1231630447305010444,ODFW,1231630447305010444
25509,-122.91165159,44.4040273,25509,20110202,1229318443880030079,ODFW,1229318443880030079
25510,-122.88878007,44.41128411,25510,20110202,1229318443880060198,ODFW,1229318443880060198
25512,-123.36999405,44.25058237,25512,20110202,1232672442527020258-A,ODFW,1232672442527020258
25513,-123.42111834,44.27057884,25513,20190927,1232672442527050475,USBLM-OR-NW Oregon,1232672442527050475
25516,-123.60681747,44.77515551,25516,20190927,1236004447769010068,USBLM-OR-NW Oregon,1236004447769010068
25517,-123.60722851,44.77295062,25517,20190927,1236004447769020087,USBLM-OR-NW Oregon,1236004447769020087
25522,-123.44504958,44.80159407,25522,20110202,1234492447942020063,ODFW,1234492447942020063
25523,-122.77712921,44.29993067,25523,20190927,1228179443081040331,USBLM-OR-NW Oregon,1228179443081040331
25525,-122.92896839,44.15539137,25525,20190927,1229202441467030071,USBLM-OR-NW Oregon,1229202441467030071
25526,-122.92936097,44.1569824,25526,20190927,1229202441467030087,USBLM-OR-NW Oregon,1229202441467030087
25527,-122.9437449,44.16559663,25527,20190927,1229202441467050207,USBLM-OR-NW Oregon,1229202441467050207
25528,-122.84905187,44.21353871,25528,20190927,1228364442033030113,USBLM-OR-NW Oregon,1228364442033030113
25529,-122.89992628,44.23582855,25529,20190927,1228364442033080411,USBLM-OR-NW Oregon,1228364442033080411
25532,-122.65854342,44.13805254,25532,20190927,1226351441160050196,USBLM-OR-NW Oregon,1226351441160050196
25533,-122.81831855,44.24056208,25533,20110202,1228108442304010107,ODFW,1228108442304010107
25534,-122.81920343,44.24032041,25534,20190927,1228108442304010114,USBLM-OR-NW Oregon,1228108442304010114
25535,-122.82528042,44.24588079,25535,20190927,1228108442304020171,USBLM-OR-NW Oregon,1228108442304020171
25537,-122.83572946,44.25573056,25537,20190927,1228108442304020277,USBLM-OR-NW Oregon,1228108442304020277
25538,-122.83425862,44.257895,25538,20190927,1228108442304020309,USBLM-OR-NW Oregon,1228108442304020309
25539,-122.83247449,44.26207324,25539,20190927,1228108442304020363,USBLM-OR-NW Oregon,1228108442304020363
25540,-122.62303073,44.17004351,25540,20190927,1225996441397040189,USBLM-OR-NW Oregon,1225996441397040189
25541,-122.62883245,44.17716312,25541,20190927,1225996441397060237,USBLM-OR-NW Oregon,1225996441397060237
25542,-122.63146476,44.18378929,25542,20110202,1225996441397060274,ODFW,1225996441397060274
25543,-122.53103431,44.11688051,25543,20190927,1225289441222010017,USBLM-OR-NW Oregon,1225289441222010017
25549,-122.79168841,44.24670662,25549,20110202,1227915442431010035,ODFW,1227915442431010035
25551,-122.79329598,44.25152448,25551,20110202,1227915442431010063-A,ODFW,1227915442431010063
25552,-122.79680609,44.25968312,25552,20190927,1227915442431010162,USBLM-OR-NW Oregon,1227915442431010162
25553,-122.80201352,44.26745321,25553,20110202,1227915442431010283,ODFW,1227915442431010283
25557,-122.92992244,44.1459843,25557,20190927,1229115441378020175,USBLM-OR-NW Oregon,1229115441378020175
25558,-122.9579,44.1551,25558,20190927,1229115441378030347,USBLM-OR-NW Oregon,1229115441378030347
25559,-122.97364598,44.1735543,25559,20190927,1229115441378050482,USBLM-OR-NW Oregon,1229115441378050482
25562,-122.7061208,44.18614261,25562,20190927,1228397441900070487-A,USBLM-OR-NW Oregon,1228397441900070487
25563,-122.53756516,44.16215823,25563,20190927,1225370441622010004,USBLM-OR-NW Oregon,1225370441622010004
25564,-122.89144412,44.27303799,25564,20190927,1228767442637030139,USBLM-OR-NW Oregon,1228767442637030139
25565,-122.89365136,44.27519259,25565,20190927,1228767442637050208,USBLM-OR-NW Oregon,1228767442637050208
25566,-122.89834564,44.27730835,25566,20190927,1228767442637050291,USBLM-OR-NW Oregon,1228767442637050291
25568,-122.88147789,44.2219407,25568,20190927,1228622442225040249,USBLM-OR-NW Oregon,1228622442225040249
25572,-122.38530961,44.19866738,25572,20110202,1225374441497040460,ODFW,1225374441497040460
25573,-122.8633424,44.25017233,25573,20190927,1228643442499010002,USBLM-OR-NW Oregon,1228643442499010002
25574,-122.85755472,44.25720087,25574,20190927,1228643442499010097,USBLM-OR-NW Oregon,1228643442499010097
25575,-122.85092282,44.26728664,25575,20190927,1228643442499020133,USBLM-OR-NW Oregon,1228643442499020133
25577,-122.87665609,44.26284429,25577,20190927,1228279442123070528,USBLM-OR-NW Oregon,1228279442123070528
25578,-122.88421495,44.28911711,25578,20190927,1228279442123100775,USBLM-OR-NW Oregon,1228279442123100775
25582,-122.29929006,44.9531584,25582,20190927,1222865449872020159,USBLM-OR-NW Oregon,1222865449872020159
25583,-122.32508185,45.08703203,25583,20190927,1223939450877040248-A,USBLM-OR-NW Oregon,1223939450877040248
25584,-122.33189632,44.97076424,25584,20190927,1223514449821010113,USBLM-OR-NW Oregon,1223514449821010113
25585,-122.24307258,44.99390789,25585,20190927,1222683449856020111,USBLM-OR-NW Oregon,1222683449856020111
25587,-122.25597734,45.05628267,25587,20190927,1223699450733010393,USBLM-OR-NW Oregon,1223699450733010393
25588,-122.42321749,45.01529722,25588,20110202,1224828450150030301,ODFW,1224828450150030301
25591,-122.37549635,45.00627366,25591,20110202,1224828450150050572,ODFW,1224828450150050572
25594,-122.48516448,45.01379017,25594,20190927,1224851450136010001,USBLM-OR-NW Oregon,1224851450136010001
25597,-122.49165937,45.01188022,25597,20190927,1224851450136010029,USBLM-OR-NW Oregon,1224851450136010029
25598,-122.5196142,45.00780736,25598,20110202,1224851450136010083,ODFW,1224851450136010083
25599,-122.52367563,45.00616832,25599,20110202,1224851450136010088,ODFW,1224851450136010088
25600,-122.23310559,44.98295507,25600,20190927,1222424449885020029,USBLM-OR-NW Oregon,1222424449885020029
25602,-122.40519519,45.04675688,25602,20110202,1224858450742070325-A,ODFW,1224858450742070325
25603,-122.39335231,45.04499344,25603,20110202,1224858450742070346-A,ODFW,1224858450742070346
25604,-122.3886978,45.04118305,25604,20110202,1224858450742070356,ODFW,1224858450742070356
25605,-122.4645963,44.98843302,25605,20190927,1227385481876010168,USBLM-OR-NW Oregon,1227385481876010168
25606,-122.4545171,44.98787022,25606,20190927,1227385481876020261,USBLM-OR-NW Oregon,1227385481876020261
25607,-122.44620091,44.9898939,25607,20190927,1227385481876020336,USBLM-OR-NW Oregon,1227385481876020336
25608,-122.44187342,44.99174395,25608,20190927,1227385481876030362,USBLM-OR-NW Oregon,1227385481876030362
25609,-122.27015408,45.0245805,25609,20190927,1224894450831060557,USBLM-OR-NW Oregon,1224894450831060557
25610,-122.25863064,45.0236007,25610,20190927,1224894450831070564,USBLM-OR-NW Oregon,1224894450831070564
25614,-122.23804994,44.98783965,25614,20190927,1222424449884020022,USBLM-OR-NW Oregon,1222424449884020022
25615,-122.23097,44.98799891,25615,20190927,1222424449884020034,USBLM-OR-NW Oregon,1222424449884020034
25617,-122.60197124,45.02262124,25617,20110202,1226030450218010013,ODFW,1226030450218010013
25618,-122.66396205,43.90851455,25618,20110202,1226649439081010006,ODFW,1226649439081010006
25620,-122.81559081,43.85957411,25620,20110202,1228105438677010061,ODFW,1228105438677010061
25621,-122.81893155,43.85558498,25621,20190927,1228105438677020100,USBLM-OR-NW Oregon,1228105438677020100
25622,-122.83033576,43.84983495,25622,20190927,1228105438677040173,USBLM-OR-NW Oregon,1228105438677040173
25623,-122.84611527,43.83864707,25623,20190927,1228105438677040263,USBLM-OR-NW Oregon,1228105438677040263
25624,-122.85649823,43.88191595,25624,20190927,1228510438798020028,USBLM-OR-NW Oregon,1228510438798020028
25625,-122.89127972,43.87988938,25625,20190927,1228510438798030190,USBLM-OR-NW Oregon,1228510438798030190
25627,-122.81554077,43.84415456,25627,20190927,1228047438607030152,USBLM-OR-NW Oregon,1228047438607030152
25628,-122.84265355,43.85646717,25628,20190927,1228117438722040217-A,USBLM-OR-NW Oregon,1228117438722040217
25629,-122.84850723,43.85232552,25629,20190927,1228117438722040269,USBLM-OR-NW Oregon,1228117438722040269
25630,-122.30304021,43.50818701,25630,20110202,1223058435018010123,ODFW,1223058435018010123
25632,-122.7971848,44.00984094,25632,20190927,1227895440017030137,USBLM-OR-NW Oregon,1227895440017030137
25633,-122.83293855,43.8999758,25633,20110202,1228244439019010029,ODFW,1228244439019010029
25634,-122.84331448,43.89983722,25634,20150202,1228244439019010061,ODFW,1228244439019010061
25635,-122.85310595,43.89770073,25635,20190927,1228244439019020109,USBLM-OR-NW Oregon,1228244439019020109
25636,-122.87006813,43.8939804,25636,20190927,1228244439019020163,USBLM-OR-NW Oregon,1228244439019020163
25638,-122.87964317,43.86029948,25638,20190927,1228229438990050192,USBLM-OR-NW Oregon,1228229438990050192
25639,-122.88088979,43.85807808,25639,20190927,1228229438990050212,USBLM-OR-NW Oregon,1228229438990050212
25641,-122.68646588,43.92764396,25641,20110202,1226991439238010071,ODFW,1226991439238010071
25642,-122.66464172,43.93147421,25642,20190927,1226991439238030078,USBLM-OR-NW Oregon,1226991439238030078
25643,-122.65432552,43.93599235,25643,20190927,1226991439238030141,USBLM-OR-NW Oregon,1226991439238030141
25644,-122.43993291,44.80963533,25644,20190927,1224407448025010052,USBLM-OR-NW Oregon,1224407448025010052
25645,-122.44202277,44.81603876,25645,20190927,1224407448025020086,USBLM-OR-NW Oregon,1224407448025020086
25647,-122.5255449,44.81244758,25647,20190927,1225251447966010052,USBLM-OR-NW Oregon,1225251447966010052
25648,-122.51603825,44.81040512,25648,20190927,1225204447949020041,USBLM-OR-NW Oregon,1225204447949020041
25649,-122.50911442,44.82807219,25649,20110202,1225204447949030076,ODFW,1225204447949030076
25650,-122.3553307,44.71469878,25650,20110202,1223976447525080313,ODFW,1223976447525080313
25651,-122.33573369,44.70530745,25651,20190927,1223976447525100398,USBLM-OR-NW Oregon,1223976447525100398
25655,-122.33997816,44.67210703,25655,20110202,1224422447536070706,ODFW,1224422447536070706
25656,-122.38381216,44.84352238,25656,20190927,1223719448312020083,USBLM-OR-NW Oregon,1223719448312020083
25657,-122.3930591,44.84934153,25657,20190927,1223719448312050147,USBLM-OR-NW Oregon,1223719448312050147
25659,-123.57879213,44.90692095,25659,20190927,1235771449042010049,USBLM-OR-NW Oregon,1235771449042010049
25660,-123.49428644,44.91288673,25660,20190927,1234946449125010003-A,USBLM-OR-NW Oregon,1234946449125010003
25664,-123.58563999,44.91163186,25664,20190927,1231136449288120844,USBLM-OR-NW Oregon,1231136449288120844
25670,-121.93692611,45.34184002,25670,20150519,D028590_A,ODOT,D028590
25671,-122.00460826,45.37608253,25671,20150226,1220049453728010008-A,ODFW,1220049453728010008
25672,-122.00374101,45.37504669,25672,20150226,1220049453728010013,ODFW,1220049453728010013
25673,-121.99459962,45.36974029,25673,20150129,1220049453728010053-A,ODFW,1220049453728010053
25674,-121.99242708,45.36891022,25674,20110202,1220049453728010062-A,ODFW,1220049453728010062
25676,-121.98446174,45.36522367,25676,20110202,1220049453728010079-A,ODFW,1220049453728010079
25677,-121.97646675,45.36117558,25677,20150226,1220049453728020141,ODFW,1220049453728020141
25678,-121.97349729,45.36009332,25678,20150226,1220049453728020150,ODFW,1220049453728020150
25679,-121.96886987,45.35831596,25679,20150226,1220049453728020154,ODFW,1220049453728020154
25683,-122.12558212,45.37730174,25683,20110202,1221308453794010032,ODFW,1221308453794010032
25684,-122.1251245,45.37722241,25684,20110202,1221308453794010035,ODFW,1221308453794010035
25687,-122.12127111,45.3743504,25687,20110915,1221308453794010073,ODFW,1221308453794010073
25688,-121.92941058,45.42003119,25688,20110202,1219575454186020101,ODFW,1219575454186020101
25690,-122.36821079,44.56768172,25690,20190927,1224066445696010124,USBLM-OR-NW Oregon,1224066445696010124
25691,-122.36723945,44.56625603,25691,20190927,1224066445696010136,USBLM-OR-NW Oregon,1224066445696010136
25692,-122.36506845,44.56284872,25692,20190927,1224066445696010158,USBLM-OR-NW Oregon,1224066445696010158
25693,-122.6849285,44.60774554,25693,20190927,1226890446005030053,USBLM-OR-NW Oregon,1226890446005030053
25694,-122.6748817,44.61330141,25694,20190927,1226890446005040100,USBLM-OR-NW Oregon,1226890446005040100
25696,-122.46906741,44.62115441,25696,20190927,1229569446754071006,USBLM-OR-NW Oregon,1229569446754071006
25697,-122.45149728,44.61442404,25697,20190927,1229569446754081076,USBLM-OR-NW Oregon,1229569446754081076
25698,-122.67183336,44.60435922,25698,20190927,1226754445979010028,USBLM-OR-NW Oregon,1226754445979010028
25699,-122.37996108,44.61999933,25699,20190927,1223930445892050180,USBLM-OR-NW Oregon,1223930445892050180
25701,-122.58036784,44.61932883,25701,20190927,1226023445851020141,USBLM-OR-NW Oregon,1226023445851020141
25702,-122.57757569,44.62351355,25702,20190927,1226023445851020153,USBLM-OR-NW Oregon,1226023445851020153
25703,-122.53894135,44.56299439,25703,20190927,1225934445808020174,USBLM-OR-NW Oregon,1225934445808020174
25704,-122.51457878,44.56041516,25704,20190927,1225934445808020280,USBLM-OR-NW Oregon,1225934445808020280
25706,-122.49677732,44.56903612,25706,20190927,1225934445808020340,USBLM-OR-NW Oregon,1225934445808020340
25707,-122.49266203,44.57048861,25707,20190927,1225934445808020344,USBLM-OR-NW Oregon,1225934445808020344
25708,-122.42030897,44.61816979,25708,20190927,1223863446126020168,USBLM-OR-NW Oregon,1223863446126020168
25710,-122.6106639,44.61427257,25710,20190927,1226018445913030142,USBLM-OR-NW Oregon,1226018445913030142
25714,-122.50042334,44.5908636,25714,20190927,1225240446083060153,USBLM-OR-NW Oregon,1225240446083060153
25715,-122.38564032,44.61178614,25715,20190927,1223867446097010002,USBLM-OR-NW Oregon,1223867446097010002
25719,-122.52714514,44.53714814,25719,20190927,1225128445233040140,USBLM-OR-NW Oregon,1225128445233040140
25720,-122.52222962,44.31120318,25720,20110202,1225162443157010052,ODFW,1225162443157010052
25721,-122.44853309,44.53061654,25721,20190927,1224484445306010001,USBLM-OR-NW Oregon,1224484445306010001
25722,-122.44917106,44.5306434,25722,20190927,1224484445306010004,USBLM-OR-NW Oregon,1224484445306010004
25727,-122.50220336,44.54084456,25727,20190927,1224589445162020250,USBLM-OR-NW Oregon,1224589445162020250
25730,-122.44453235,44.5819842,25730,20190927,1224364445755020051,USBLM-OR-NW Oregon,1224364445755020051
25731,-122.46052568,44.586779,25731,20190927,1224364445755020084,USBLM-OR-NW Oregon,1224364445755020084
25732,-122.41212576,44.56331308,25732,20190927,1224125445636010002,USBLM-OR-NW Oregon,1224125445636010002
25736,-122.45838165,44.57362688,25736,20190927,1224492445731010067,USBLM-OR-NW Oregon,1224492445731010067
25737,-122.46545668,44.57345147,25737,20190927,1224492445731010140,USBLM-OR-NW Oregon,1224492445731010140
25740,-122.66533611,44.52403148,25740,20190927,1227136445262050408,USBLM-OR-NW Oregon,1227136445262050408
25741,-122.22717302,43.5531661,25741,20110202,1223003435020050350,ODFW,1223003435020050350
25742,-123.31039978,45.52577438,25358,20110202,1232219454870090861-B,ODFW,1232219454870090861
25743,-122.76131166,45.45004314,25365,20110202,1227637454494010014-B,ODFW,1227637454494010014
25744,-122.75280482,45.44935664,25367,20110202,1227637454494010053-B,ODFW,1227637454494010053
25745,-122.75964923,45.47263149,25379,20110202,1227615454726010005-B,ODFW,1227615454726010005
25746,-122.75854696,45.47240832,25380,20110202,1227615454726010009-B,ODFW,1227615454726010009
25747,-122.75824954,45.47231257,25381,20110202,1227615454726010011-B,ODFW,1227615454726010011
25748,-122.74729194,45.47863529,25392,20110202,1227502454783010016-B,ODFW,1227502454783010016
25751,-123.36999405,44.25058237,25512,20110202,1232672442527020258-B,ODFW,1232672442527020258
25752,-122.7061208,44.18614261,25562,20190927,1228397441900070487-B,USBLM-OR-NW Oregon,1228397441900070487
25753,-122.32508185,45.08703203,25583,20190927,1223939450877040248-B,USBLM-OR-NW Oregon,1223939450877040248
25754,-122.39335231,45.04499344,25603,20110202,1224858450742070346-B,ODFW,1224858450742070346
25755,-122.84265355,43.85646717,25628,20190927,1228117438722040217-B,USBLM-OR-NW Oregon,1228117438722040217
25756,-123.49428644,44.91288673,25660,20190927,1234946449125010003-B,USBLM-OR-NW Oregon,1234946449125010003
25758,-121.93692611,45.34184002,25670,20150519,D028590_B,ODOT,D028590
25759,-122.00460826,45.37608253,25671,20150226,1220049453728010008-B,ODFW,1220049453728010008
25760,-122.2255633,45.33665195,25218,20110202,1222817453278030490-B,ODFW,1222817453278030490
25761,-122.30280415,45.4044406,25220,20110202,1223744453954030392-B,ODFW,1223744453954030392
25762,-122.56441838,45.46689642,25257,20110202,1225657454667010020-B,ODFW,1225657454667010020
25763,-122.4181309,45.44237199,25267,20110202,1223961454655040228-B,ODFW,1223961454655040228
25764,-122.69339986,45.44571117,25272,20110202,1226877454471010038-B,ODFW,1226877454471010038
25765,-122.37901922,45.46265263,25290,20110202,1226465454422191271-B,ODFW,1226465454422191271
25766,-122.36091469,45.46321988,25292,20110202,1226465454422191384-B,ODFW,1226465454422191384
25768,-122.44968385,45.46218504,25324,20110202,1224988454776080454-B,ODFW,1224988454776080454
25769,-122.7587817,45.45694084,25332,20110202,1227827454392020122-B,ODFW,1227827454392020122
25770,-122.75245024,45.45897759,25334,20110202,1227827454392020162-B,ODFW,1227827454392020162
25771,-122.74388783,45.48730455,25341,20110202,1227639453931010034-B,ODFW,1227639453931010034
25772,-123.26154592,45.52057508,25354,20111020,1232646455152010045-B,ODFW,1232646455152010045
