site_record_id,site_id,site_latitude,site_longitude,fish_passage_feature_type_code,feature_type
11616,990341,45.790081,-120.0849991,1,Culvert
37503,930135,45.77018765,-122.66362637,1,Culvert
64837,600205,45.782253,-121.909484,1,Culvert
64838,600204,45.782394,-121.910085,1,Culvert
41955,1510049,45.78762,-121.49827,1,Culvert
37504,930134,45.77190083,-122.66544213,1,Culvert
17913,997381,45.77211163,-122.6615884,1,Culvert
37505,930133,45.77236493,-122.66624749,1,Culvert
64839,600203,45.784801,-121.911853,1,Culvert
41985,1510082,45.791352,-121.45847,1,Culvert
13050,991868,45.77496634,-122.66978343,1,Culvert
15658,994652,45.7754942,-122.6680214,1,Culvert
35051,999203,45.7931662,-121.49019999,1,Culvert
15634,994628,45.7766037,-122.66916519,1,Culvert
212525,921228,45.778792,-122.566584,1,Culvert
42668,SCWC15,45.78122,-122.46384,1,Culvert
41973,1510068,45.794002,-121.488193,1,Culvert
43587,SCBar37,45.781896,-122.429607,1,Culvert
41972,1510067,45.79409,-121.488623,1,Culvert
13028,991844,45.7777061,-122.6708298,1,Culvert
64840,600222,45.78981,-121.91391,1,Culvert
43588,SCBar42,45.782038,-122.439917,1,Culvert
43589,SCBar41,45.78211,-122.43981,1,Culvert
42677,SCWC16,45.78112,-122.50405,1,Culvert
42678,SCWC11,45.781284,-122.49608,1,Culvert
64841,600223,45.79006,-121.91666,1,Culvert
42426,1320187,45.77966,-122.60011,1,Culvert
41994,1510094,45.794894,-121.490998,1,Culvert
16478,995665,45.78040895,-122.5645822,1,Culvert
15540,994507,45.77983,-122.60975999,1,Culvert
11560,990283,45.780098,-122.59822080000001,1,Culvert
15543,994510,45.77991,-122.60800999,1,Culvert
15542,994509,45.77994,-122.6084,1,Culvert
15541,994508,45.77994,-122.60907,1,Culvert
15539,994506,45.77972,-122.62841,1,Culvert
14079,992894,45.7977638,-121.1924896,1,Culvert
17452,996789,45.7791754,-122.6715234,1,Culvert
42427,1320199,45.78108,-122.595,1,Culvert
42428,1320200,45.78113,-122.59476,1,Culvert
6199,1350052,45.7859,-122.33762,1,Culvert
4365,107-612,45.788414,-122.1954041,1,Culvert
43590,SCBar38,45.784877,-122.421436,1,Culvert
212370,921226,45.782483,-122.579326,1,Culvert
225012,20195000,45.79558834,-121.67902546,1,Culvert
4366,107-614,45.7890511,-122.1965256,1,Culvert
225013,1979,45.795915,-121.678628,1,Culvert
37597,930227,45.78150859,-122.66367663,1,Culvert
225014,20195001,45.796287,-121.674909,1,Culvert
37598,930226,45.78196137,-122.66378069,1,Culvert
14080,992895,45.8009148,-121.1889114,1,Culvert
41917,1510003,45.799428,-121.476662,1,Culvert
6200,1350053,45.78978,-122.33718,1,Culvert
41956,1510050,45.80047,-121.51047,1,Culvert
64842,600221,45.79617,-121.9178,1,Culvert
41954,1510048,45.800675,-121.511229,1,Culvert
212371,921229,45.786399,-122.567843,1,Culvert
44551,132131470,45.7999207,-121.6385549,1,Culvert
41920,1510009,45.80106,-121.53454,1,Culvert
44475,132131486,45.7881086,-122.516329,1,Culvert
41921,1510010,45.80145,-121.53455,1,Culvert
237177,132201475,45.79120359,-122.3393189,1,Culvert
37595,930225,45.78541402,-122.66641492,1,Culvert
13029,991845,45.7852669,-122.673172,1,Culvert
212372,921230,45.787414,-122.565892,1,Culvert
41928,1510020,45.80204,-121.50048,1,Culvert
34024,1350457,45.7918,-122.33064,1,Culvert
43591,SCBar39,45.79057,-122.41669,1,Culvert
6201,1350054,45.79199,-122.33731,1,Culvert
41927,1510019,45.80252,-121.49941,1,Culvert
14565,993749,45.8065758,-120.808548,1,Culvert
212373,921231,45.788304,-122.563791,1,Culvert
43592,SCBar40,45.791398,-122.416009,1,Culvert
212374,921232,45.789155,-122.562464,1,Culvert
41958,1510052,45.80377,-121.50742,1,Culvert
41929,1510021,45.80382,-121.50366,1,Culvert
42680,SCWC14,45.79162,-122.44135,1,Culvert
44476,132131450A,45.7923708,-122.4145872,1,Culvert
212375,921233,45.790019,-122.561332,1,Culvert
44477,132131450C,45.7926672,-122.4156682,1,Culvert
44478,132131450B,45.7926723,-122.4154976,1,Culvert
37640,930241,45.78868129,-122.64618656,1,Culvert
37104,999995,45.78869216,-122.66173531,1,Culvert
212376,921234,45.791103,-122.560231,1,Culvert
37564,930228,45.78937926,-122.6616109,1,Culvert
37566,930234,45.78994071,-122.64804162,1,Culvert
212377,921235,45.79199,-122.558483,1,Culvert
4367,107-617,45.7975559,-122.242316,1,Culvert
14081,992896,45.8093033,-121.173851,1,Culvert
37567,930233,45.79110621,-122.65016276,1,Culvert
37138,999998,45.79088998,-122.66681666,1,Culvert
14847,993769,45.8116798,-120.8072205,1,Culvert
37568,930232,45.79190608,-122.65135862,1,Culvert
37105,999971,45.79161349,-122.66866125,1,Culvert
30130,997958,45.81155902,-120.02905111,1,Culvert
13030,991846,45.7915421,-122.6750793,1,Culvert
37140,999997,45.79177687,-122.67466213,1,Culvert
37106,999970,45.79191311,-122.66903683,1,Culvert
4370,107-621,45.800621,-122.1798172,1,Culvert
37569,930231,45.79269373,-122.65203626,1,Culvert
42671,SCWC05,45.7968,-122.43463,1,Culvert
224570,132191697B,45.81240145,-121.0878126,1,Culvert
37107,999965,45.79298013,-122.68458378,1,Culvert
64847,600220,45.80512,-121.92769,1,Culvert
224571,132191697A,45.81271208,-121.08799509,1,Culvert
30803,132041601a,45.79983,-122.30588,1,Culvert
30804,132041601b,45.79988,-122.30581,1,Culvert
4368,107-618,45.8011219,-122.2364759,1,Culvert
37141,999999,45.79375737,-122.66536064,1,Culvert
14848,993770,45.8141212,-120.8066788,1,Culvert
30131,997959,45.81361419,-120.02362159,1,Culvert
42672,SCWC03,45.79776,-122.45648,1,Culvert
37570,930230,45.79428469,-122.65294207,1,Culvert
37690,930242,45.79476638,-122.64392786,1,Culvert
14083,992898,45.8132057,-121.16539,1,Culvert
37691,930246,45.79497933,-122.64384426,1,Culvert
14082,992897,45.8134232,-121.165535,1,Culvert
6187,1350040,45.7967,-122.56233,1,Culvert
4369,107-620,45.8023643,-122.221489,1,Culvert
30805,132041601c,45.80109,-122.30658,1,Culvert
37692,930245,45.79541639,-122.64326207,1,Culvert
37142,930021,45.79547458,-122.66158397,1,Culvert
42673,SCWC04,45.79934,-122.45867,1,Culvert
4293,107-009,45.7965813,-122.6107712,1,Culvert
37108,999967,45.79507009,-122.696164,1,Culvert
37109,999966,45.7954372,-122.68997034,1,Culvert
37696,930272,45.79558211,-122.68756767,1,Culvert
37644,930239,45.79735521,-122.64573133,1,Culvert
37645,930236,45.79738026,-122.64817143,1,Culvert
6202,1350055,45.80265,-122.35276,1,Culvert
37646,930238,45.79743985,-122.64639304,1,Culvert
37647,930244,45.79742221,-122.65045895,1,Culvert
201427,700214,45.80351,-122.36046,1,Culvert
6327,1350020,45.79983,-122.5786,1,Culvert
34005,1350438,45.79992,-122.58031,1,Culvert
4372,107-623,45.8064842,-122.1863785,1,Culvert
226478,602596,45.802813,-122.444989,1,Culvert
4371,107-622,45.8076172,-122.1658401,1,Culvert
75747,132142259C,45.8035941,-122.4344535,1,Culvert
6203,1350056,45.805,-122.35313,1,Culvert
43593,SCBar45,45.80352,-122.44563,1,Culvert
4324,107-017,45.8011932,-122.5811844,1,Culvert
75748,132142259A,45.8040925,-122.4343874,1,Culvert
14093,992908,45.8191833,-121.127037,1,Culvert
14092,992907,45.8193092,-121.1278839,1,Culvert
4319,107-012,45.8013344,-122.6123276,1,Culvert
37697,930295,45.80056343,-122.66185886,1,Culvert
33911,1350331,45.79979,-122.70643,1,Culvert
14087,992902,45.8197212,-121.1368179,1,Culvert
13000,991785,45.8031273,-122.5493164,1,Culvert
37698,930296,45.80132971,-122.65519981,1,Culvert
37699,930271,45.80093252,-122.68333795,1,Culvert
14091,992906,45.8202705,-121.1304245,1,Culvert
75749,132142259B,45.8055603,-122.4310174,1,Culvert
14086,992901,45.8202744,-121.1418457,1,Culvert
14088,992903,45.8205109,-121.1347122,1,Culvert
14090,992905,45.8205986,-121.1314087,1,Culvert
37700,930297,45.80187802,-122.65270181,1,Culvert
37701,930298,45.80191119,-122.65212836,1,Culvert
14084,992899,45.8206367,-121.1490173,1,Culvert
14089,992904,45.8208199,-121.1330109,1,Culvert
37703,930294,45.80212714,-122.66464696,1,Culvert
37704,930293,45.80255454,-122.66638798,1,Culvert
14085,992900,45.8217545,-121.1459045,1,Culvert
37705,930303,45.80270955,-122.67402745,1,Culvert
37706,930275,45.80301443,-122.66708099,1,Culvert
37707,930273,45.80290446,-122.67397508,1,Culvert
13031,991847,45.8028259,-122.6795654,1,Culvert
4320,107-013,45.8052521,-122.5802994,1,Culvert
14094,992909,45.8228226,-121.1169357,1,Culvert
4325,107-018,45.8054924,-122.5804749,1,Culvert
14897,993813,45.8243103,-120.8433228,1,Culvert
37709,930276,45.80422789,-122.66428611,1,Culvert
14890,993812,45.8243942,-120.8796997,1,Culvert
14889,993811,45.8244019,-120.8836212,1,Culvert
14888,993810,45.8244362,-120.8867874,1,Culvert
14103,992918,45.8235817,-121.1068573,1,Culvert
14887,993809,45.8245621,-120.8976974,1,Culvert
13001,991786,45.8068008,-122.5481415,1,Culvert
6204,1350057,45.80645,-122.58275,1,Culvert
14102,992917,45.8240051,-121.1085129,1,Culvert
37710,930300,45.80508192,-122.67201871,1,Culvert
14101,992916,45.8243484,-121.1098328,1,Culvert
6214,1350067,45.80675,-122.58723,1,Culvert
14095,992910,45.8244019,-121.1161957,1,Culvert
14100,992915,45.8247414,-121.1110306,1,Culvert
4322,107-015,45.8072777,-122.5888824,1,Culvert
37711,930304,45.80603876,-122.66128465,1,Culvert
14096,992911,45.8252182,-121.1141052,1,Culvert
14099,992914,45.8252716,-121.1126328,1,Culvert
6185,1350038,45.80764,-122.58928,1,Culvert
14098,992913,45.8253555,-121.1136551,1,Culvert
64849,600200,45.81841,-121.909772,1,Culvert
37712,930305,45.80679926,-122.66066179,1,Culvert
12091,990844,45.8270988,-120.8036118,1,Culvert
237127,602634,45.811117,-122.42615,1,Culvert
14104,992919,45.8259964,-121.0975266,1,Culvert
14097,992912,45.825943,-121.1145935,1,Culvert
14105,992920,45.8261337,-121.0975189,1,Culvert
237128,602627,45.811398,-122.426793,1,Culvert
64850,600201,45.81942,-121.90931,1,Culvert
44553,132131252,45.8252997,-121.3418972,1,Culvert
37714,930307,45.80785162,-122.65557732,1,Culvert
41960,1510054,45.82423,-121.477598,1,Culvert
14106,992921,45.8272743,-121.0945587,1,Culvert
41968,1510063,45.82491,-121.474549,1,Culvert
42674,SCWC02,45.81232,-122.45535,1,Culvert
37716,930277,45.80854693,-122.66210614,1,Culvert
6223,1350077,45.81542,-122.29668,1,Culvert
14107,992922,45.828331,-121.09272,1,Culvert
12092,990845,45.8296928,-120.8031769,1,Culvert
6189,1350042,45.81084,-122.5954,1,Culvert
64851,600202,45.82159,-121.90848,1,Culvert
6186,1350039,45.81096,-122.60404,1,Culvert
12651,991443,45.82665532,-121.49113956,1,Culvert
14898,993814,45.8306351,-120.8018875,1,Culvert
4330,107-023,45.8167076,-122.3154297,1,Culvert
37717,930278,45.81074765,-122.66171583,1,Culvert
43594,SCBar43,45.81465,-122.456425,1,Culvert
6224,1350078,45.81821,-122.28237,1,Culvert
37718,930279,45.81159615,-122.66056804,1,Culvert
225017,20195012,45.818787,-122.251549,1,Culvert
37719,930291,45.81172633,-122.65957403,1,Culvert
6221,1350075,45.8178,-122.33868,1,Culvert
4329,107-022,45.8181152,-122.323822,1,Culvert
42675,SCWC01,45.81613,-122.45526,1,Culvert
37720,930292,45.81273687,-122.65728002,1,Culvert
6227,1350081,45.81965,-122.2614,1,Culvert
225019,1956,45.82619759,-121.79980986,1,Culvert
6226,1350080,45.82079,-122.26727,1,Culvert
6339,1350092,45.81671,-122.56216,1,Culvert
6225,1350079,45.82169,-122.26966,1,Culvert
225020,1953,45.82983099,-121.6803394,1,Culvert
4363,107-610,45.8229942,-122.2346039,1,Culvert
12281,991042,45.8156433,-122.6942596,1,Culvert
12280,991041,45.8155861,-122.6982346,1,Culvert
12093,990846,45.8366928,-120.8011169,1,Culvert
14871,993793,45.8356285,-121.0789642,1,Culvert
4331,107-024,45.8230019,-122.3042679,1,Culvert
15547,994514,45.81572,-122.72548999,1,Culvert
15552,994519,45.81604,-122.71822,1,Culvert
14872,993794,45.8364601,-121.0781708,1,Culvert
14873,993795,45.8365936,-121.0691681,1,Culvert
225021,1949,45.83119691,-121.77309898,1,Culvert
4327,107-020,45.8239021,-122.3409348,1,Culvert
4328,107-021,45.8242188,-122.3401566,1,Culvert
40984,132101871,45.830706,-121.9301332,1,Culvert
37048,999961,45.81805461,-122.73878213,1,Culvert
6353,1350106,45.82288,-122.48649,1,Culvert
14874,993796,45.8389931,-121.0626831,1,Culvert
11333,990039,45.8396645,-120.9396362,1,Culvert
6351,1350104,45.82303,-122.5062,1,Culvert
4362,107-609,45.8278809,-122.2238312,1,Culvert
4360,107-607,45.8282547,-122.208252,1,Culvert
37721,930250,45.81974564,-122.7222974,1,Culvert
41991,1510089,45.837909,-121.42046,1,Culvert
13051,991869,45.8207016,-122.687851,1,Culvert
6352,1350105,45.82461,-122.48161,1,Culvert
37722,930270,45.82017796,-122.72296214,1,Culvert
14877,993799,45.8412476,-121.0201035,1,Culvert
14878,993800,45.8413658,-121.0158157,1,Culvert
64852,600215,45.83324,-121.95724,1,Culvert
14876,993798,45.8413696,-121.0308228,1,Culvert
4332,107-025,45.8292961,-122.2656555,1,Culvert
41967,1510062,45.83959,-121.42128,1,Culvert
14879,993801,45.8426476,-121.0134354,1,Culvert
6336,1350089,45.82325,-122.65887,1,Culvert
6337,1350090,45.82311,-122.67916,1,Culvert
4361,107-608,45.8311501,-122.2159805,1,Culvert
64853,600214,45.83603,-121.9606,1,Culvert
14880,993802,45.8444633,-121.0077209,1,Culvert
64854,600224,45.83695,-121.94612,1,Culvert
14881,993803,45.8452225,-121.0053024,1,Culvert
33921,1350345,45.82451,-122.73217,1,Culvert
14875,993797,45.8455544,-121.0403366,1,Culvert
4358,107-605,45.8349037,-122.1420898,1,Culvert
64855,600213,45.83748,-121.96133,1,Culvert
237178,132201771,45.82807126,-122.58703069,1,Culvert
13052,991870,45.8261833,-122.6904297,1,Culvert
54645,132131598,45.8311354,-122.4568795,1,Culvert
6208,1350061,45.83276,-122.38221,1,Culvert
13053,991871,45.8271713,-122.6908798,1,Culvert
37050,999958,45.8262036,-122.74698229,1,Culvert
180995,934279,45.826239,-122.746893,1,Culvert
4326,107-019,45.828949,-122.6048965,1,Culvert
41964,1510058,45.84501,-121.40919,1,Culvert
6330,1350023,45.82938,-122.58952,1,Culvert
14849,993771,45.848362,-120.791954,1,Culvert
4333,107-026,45.83531042,-122.26926167,1,Culvert
33913,1350337,45.83004,-122.58952,1,Culvert
11566,990289,45.84509881,-121.50565234,1,Culvert
6209,1350062,45.83401,-122.38531,1,Culvert
6334,1350086,45.83077,-122.58707,1,Culvert
64856,600225,45.841,-121.93941,1,Culvert
64857,600212,45.84072,-121.96304,1,Culvert
4295,107-628,45.8389201,-122.1038206,1,Culvert
4359,107-606,45.8384094,-122.1442871,1,Culvert
4356,107-603,45.8386154,-122.1353912,1,Culvert
11383,990093,45.8502502,-120.7891693,1,Culvert
14850,993772,45.8505516,-120.7887268,1,Culvert
33855,1350273,45.83031,-122.68021,1,Culvert
6211,1350064,45.83379,-122.49989,1,Culvert
224575,600595,45.830277,-122.701908,1,Culvert
6341,1350094,45.83118,-122.66164,1,Culvert
37051,999957,45.82948141,-122.74919577,1,Culvert
6213,1350066,45.83461138,-122.48553561,1,Culvert
158819,900113,45.8505764,-121.112242,1,Culvert
6206,1350059,45.83712,-122.38702,1,Culvert
225026,1923,45.84259485,-122.03556611,1,Culvert
33888,1350306,45.83392,-122.58141,1,Culvert
33865,1350283,45.83438,-122.56622,1,Culvert
33889,1350307,45.83422,-122.58076,1,Culvert
33741,1350152,45.83347,-122.62549,1,Culvert
6230,1350084,45.83456,-122.57153,1,Culvert
6229,1350083,45.83458,-122.57137,1,Culvert
14851,993773,45.8532066,-120.7849274,1,Culvert
6228,1350082,45.83478,-122.57147,1,Culvert
15544,994511,45.83557,-122.53673,1,Culvert
33886,1350304,45.83503,-122.57894,1,Culvert
64858,600211,45.84484,-121.96452,1,Culvert
33868,1350286,45.83619,-122.57181,1,Culvert
14882,993804,45.8548012,-121.0040054,1,Culvert
33887,1350305,45.83721,-122.57518,1,Culvert
33909,1350328,45.83745,-122.56857,1,Culvert
6212,1350065,45.83899,-122.49946,1,Culvert
6329,1350022,45.83797,-122.57769,1,Culvert
33756,1350167,45.83947,-122.49942,1,Culvert
6190,1350043,45.83845,-122.55946,1,Culvert
6328,1350021,45.83836,-122.56701,1,Culvert
4318,107-011,45.8375702,-122.6245651,1,Culvert
14852,993774,45.8575706,-120.7771759,1,Culvert
33747,1350158,45.84224,-122.3884,1,Culvert
34025,1350458,45.83816,-122.62532,1,Culvert
14883,993805,45.8574791,-120.9866791,1,Culvert
43511,932550,45.85762,-120.99864,1,Culvert
6194,1350047,45.84293,-122.39182,1,Culvert
12777,991629,45.8578949,-120.9678192,1,Culvert
6177,1350029,45.83923,-122.62413,1,Culvert
12652,991444,45.85509218,-121.51077608,1,Culvert
41952,1510046,45.8563,-121.41109,1,Culvert
11561,990284,45.8592567,-120.9643097,1,Culvert
33757,1350168,45.84283,-122.49888,1,Culvert
6309,1350002,45.841286,-122.593266,1,Culvert
225027,1914,45.85095503,-122.03580449,1,Culvert
225028,20195004,45.850993,-122.038238,1,Culvert
225029,20195024,45.85101,-122.038677,1,Culvert
225030,1918,45.856431,-121.618903,1,Culvert
12094,990847,45.8616295,-120.7705917,1,Culvert
37879,930425,45.86174527,-120.76095526,1,Culvert
34026,1350459,45.84258,-122.60486,1,Culvert
15545,994512,45.8441,-122.52930999,1,Culvert
6387,1350142,45.84536,-122.47967,1,Culvert
34027,1350460,45.84319,-122.60487,1,Culvert
4355,107-602,45.8511963,-122.1311188,1,Culvert
34028,1350461,45.84343,-122.60422,1,Culvert
4357,107-604,45.8515282,-122.1319046,1,Culvert
6318,1350011,45.84483,-122.55698,1,Culvert
6340,1350093,45.84295862,-122.68138652,1,Culvert
6331,1350024,45.84403,-122.62763,1,Culvert
15546,994513,45.84586,-122.52764,1,Culvert
4354,107-601,45.8529587,-122.1364136,1,Culvert
33758,1350169,45.84733,-122.49577,1,Culvert
33745,1350156,45.84865,-122.42146,1,Culvert
6333,1350085,45.84654,-122.57246,1,Culvert
14853,993775,45.865359,-120.765918,1,Culvert
4321,107-014,45.847538,-122.5236359,1,Culvert
6389,1350144,45.84829,-122.49446,1,Culvert
225032,1901,45.855883,-122.007097,1,Culvert
34029,1350462,45.84674,-122.60062,1,Culvert
4323,107-016,45.8460617,-122.6445999,1,Culvert
33860,1350278,45.84553,-122.69188,1,Culvert
33773,1350185,45.84937,-122.49161,1,Culvert
6195,1350048,45.85231,-122.4091,1,Culvert
12847,991657,45.8503,-122.52361,1,Culvert
33759,1350170,45.85133,-122.48836,1,Culvert
4294,107-010,45.8489532,-122.6321487,1,Culvert
6314,1350007,45.84969,-122.60032,1,Culvert
75750,132142269,45.8472595,-122.7497415,1,Culvert
34035,1350468,45.85048,-122.59996,1,Culvert
6342,1350095,45.84944,-122.67345,1,Culvert
4291,107-007,45.8530579,-122.5194473,1,Culvert
4292,107-008,45.8534088,-122.5185623,1,Culvert
224576,600596,45.849715,-122.720075,1,Culvert
4290,107-006,45.8537216,-122.5173264,1,Culvert
6196,1350049,45.85572,-122.40913,1,Culvert
11491,990206,45.8718224,-120.7561646,1,Culvert
6310,1350003,45.853439,-122.568558,1,Culvert
12209,990965,45.8707924,-119.7601013,1,Culvert
117083,601530,45.854754,-122.56835,1,Culvert
6308,1350001,45.85247,-122.69207,1,Culvert
117163,132161888,45.8572602,-122.4300832,1,Culvert
33765,1350176,45.8568,-122.46648,1,Culvert
33763,1350174,45.85854,-122.4102,1,Culvert
8239,27.0222A  0.74,45.85732,-122.52849999,1,Culvert
12210,990966,45.8734093,-119.7512665,1,Culvert
15282,994187,45.85854,-122.52895999,1,Culvert
33766,1350177,45.86028,-122.46466,1,Culvert
15283,994188,45.86031,-122.52794,1,Culvert
6222,1350076,45.85995,-122.57108,1,Culvert
33854,1350272,45.85954,-122.59857,1,Culvert
6182,1350034,45.85929,-122.6162,1,Culvert
4373,107-624,45.8658255,-122.2431332,1,Culvert
6207,1350060,45.86384,-122.38627,1,Culvert
6325,1350018,45.86031,-122.58944,1,Culvert
11492,990207,45.8793144,-120.7506714,1,Culvert
12274,991035,45.8585625,-122.7047729,1,Culvert
33762,1350173,45.8639,-122.4146,1,Culvert
15284,994189,45.86205,-122.52514999,1,Culvert
6326,1350019,45.86163,-122.56973,1,Culvert
4343,107-036,45.8608246,-122.6108017,1,Culvert
15285,994190,45.8626,-122.52469,1,Culvert
15286,994191,45.8626,-122.52504999,1,Culvert
225033,1892,45.87574333,-121.61861142,1,Culvert
11766,990483,45.87677408,-121.5194916,1,Culvert
15626,994620,45.8598916,-122.70609679,1,Culvert
15288,994193,45.86329,-122.52598999,1,Culvert
6312,1350005,45.862632,-122.5690129,1,Culvert
6311,1350004,45.86321,-122.56877,1,Culvert
15287,994192,45.86402,-122.52485,1,Culvert
34100,132062085,45.87844204,-121.43823103,1,Culvert
6323,1350016,45.862297,-122.665061,1,Culvert
6198,1350051,45.86681,-122.41591,1,Culvert
33754,1350165,45.86686,-122.41738,1,Culvert
15576,994570,45.8659362,-122.5193694,1,Culvert
237862,700291,45.883846,-120.758408,1,Culvert
