ua_dist,ua_nn_name,uc_dist,uc_nn_name
2150.5193616078545,"Medford, OR Urbanized Area",2150.5193616078545,"Medford, OR Urbanized Area"
16067.368852786312,"Medford, OR Urbanized Area",16067.368852786312,"Medford, OR Urbanized Area"
22693.173567118494,"Grants Pass, OR Urbanized Area",22693.173567118494,"Grants Pass, OR Urbanized Area"
23530.9312467791,"Grants Pass, OR Urbanized Area",22706.76839434904,"Tri-City--Myrtle Creek, OR Urban Cluster"
23530.9312467791,"Grants Pass, OR Urbanized Area",22706.76839434904,"Tri-City--Myrtle Creek, OR Urban Cluster"
11046.073128308519,"Grants Pass, OR Urbanized Area",11046.073128308519,"Grants Pass, OR Urbanized Area"
10867.25393483408,"Grants Pass, OR Urbanized Area",10867.25393483408,"Grants Pass, OR Urbanized Area"
12416.209031770719,"Grants Pass, OR Urbanized Area",12416.209031770719,"Grants Pass, OR Urbanized Area"
15878.205563230407,"Grants Pass, OR Urbanized Area",15878.205563230407,"Grants Pass, OR Urbanized Area"
6637.022897123736,"Grants Pass, OR Urbanized Area",6637.022897123736,"Grants Pass, OR Urbanized Area"
11201.876647021158,"Medford, OR Urbanized Area",11201.876647021158,"Medford, OR Urbanized Area"
2150.5193616078545,"Medford, OR Urbanized Area",2150.5193616078545,"Medford, OR Urbanized Area"
23530.9312467791,"Grants Pass, OR Urbanized Area",22706.76839434904,"Tri-City--Myrtle Creek, OR Urban Cluster"
32021.419941815468,"Grants Pass, OR Urbanized Area",22228.028544015255,"Tri-City--Myrtle Creek, OR Urban Cluster"
20734.023027790256,"Grants Pass, OR Urbanized Area",20734.023027790256,"Grants Pass, OR Urbanized Area"
13485.38118150963,"Grants Pass, OR Urbanized Area",13485.38118150963,"Grants Pass, OR Urbanized Area"
13485.38118150963,"Grants Pass, OR Urbanized Area",13485.38118150963,"Grants Pass, OR Urbanized Area"
13485.38118150963,"Grants Pass, OR Urbanized Area",13485.38118150963,"Grants Pass, OR Urbanized Area"
13485.38118150963,"Grants Pass, OR Urbanized Area",13485.38118150963,"Grants Pass, OR Urbanized Area"
13485.38118150963,"Grants Pass, OR Urbanized Area",13485.38118150963,"Grants Pass, OR Urbanized Area"
62907.48216684966,"Grants Pass, OR Urbanized Area",14790.448197958933,"Roseburg, OR Urban Cluster"
55905.56030708233,"Grants Pass, OR Urbanized Area",13578.902423986585,"Tri-City--Myrtle Creek, OR Urban Cluster"
63618.61076761557,"Grants Pass, OR Urbanized Area",15856.577741717241,"Tri-City--Myrtle Creek, OR Urban Cluster"
65987.36369849501,"Grants Pass, OR Urbanized Area",11055.762864715478,"Tri-City--Myrtle Creek, OR Urban Cluster"
66960.17633224012,"Grants Pass, OR Urbanized Area",11909.427328270009,"Tri-City--Myrtle Creek, OR Urban Cluster"
66956.16225720555,"Grants Pass, OR Urbanized Area",13396.238872620515,"Tri-City--Myrtle Creek, OR Urban Cluster"
71168.66361646673,"Grants Pass, OR Urbanized Area",12047.617847533924,"Roseburg, OR Urban Cluster"
54543.91506494368,"Grants Pass, OR Urbanized Area",19273.930866565668,"Tri-City--Myrtle Creek, OR Urban Cluster"
55106.181036812675,"Grants Pass, OR Urbanized Area",19039.181212527732,"Tri-City--Myrtle Creek, OR Urban Cluster"
40337.06646651472,"Eugene, OR Urbanized Area",16364.27777079057,"Cottage Grove, OR Urban Cluster"
40319.39650262418,"Eugene, OR Urbanized Area",16314.178452988002,"Cottage Grove, OR Urban Cluster"
56299.91288010624,"Eugene, OR Urbanized Area",8392.18112790803,"Sutherlin, OR Urban Cluster"
62175.04956848473,"Eugene, OR Urbanized Area",9739.00683373532,"Sutherlin, OR Urban Cluster"
69527.96412100339,"Eugene, OR Urbanized Area",6462.1609530579435,"Sutherlin, OR Urban Cluster"
70121.00222690469,"Eugene, OR Urbanized Area",22767.95679396334,"Sutherlin, OR Urban Cluster"
33656.19116275471,"Eugene, OR Urbanized Area",27201.782515733146,"Veneta, OR Urban Cluster"
33706.44271240346,"Eugene, OR Urbanized Area",27082.785891988133,"Veneta, OR Urban Cluster"
32863.564582836756,"Eugene, OR Urbanized Area",26312.469026636234,"Veneta, OR Urban Cluster"
32443.63045406349,"Eugene, OR Urbanized Area",25802.463551590754,"Veneta, OR Urban Cluster"
19894.298567775364,"Corvallis, OR Urbanized Area",19894.298567775364,"Corvallis, OR Urbanized Area"
23629.350862183543,"Corvallis, OR Urbanized Area",20802.31926569429,"Junction City, OR Urban Cluster"
18371.878282721624,"Corvallis, OR Urbanized Area",18371.878282721624,"Corvallis, OR Urbanized Area"
44577.62251603265,"Walla Walla, WA--OR Urbanized Area",19762.094664286244,"Dayton, WA Urban Cluster"
116628.60264646968,"Walla Walla, WA--OR Urbanized Area",41996.32401378783,"Baker City, OR Urban Cluster"
32160.272579502514,"Walla Walla, WA--OR Urbanized Area",24663.734505079898,"Dayton, WA Urban Cluster"
121494.99854014053,"Spokane, WA Urbanized Area",34013.83552154948,"Colville, WA Urban Cluster"
50903.23371874017,"Bend, OR Urbanized Area",35204.79330964598,"Madras, OR Urban Cluster"
50862.97525070431,"Bend, OR Urbanized Area",38306.69750662572,"Madras, OR Urban Cluster"
50692.91753067603,"Bend, OR Urbanized Area",37365.80585114519,"Madras, OR Urban Cluster"
47159.710137738104,"Bend, OR Urbanized Area",38659.393221163125,"Madras, OR Urban Cluster"
53470.79165495225,"Bend, OR Urbanized Area",42082.962966795894,"Madras, OR Urban Cluster"
49094.143113090475,"Bend, OR Urbanized Area",48400.21881511407,"Redmond, OR Urban Cluster"
35388.0301940495,"Eugene, OR Urbanized Area",19583.138796019437,"Oakridge, OR Urban Cluster"
32119.76089253985,"Eugene, OR Urbanized Area",19058.22090212492,"Oakridge, OR Urban Cluster"
32119.76089253985,"Eugene, OR Urbanized Area",19058.22090212492,"Oakridge, OR Urban Cluster"
31261.27722356467,"Eugene, OR Urbanized Area",19902.085468744775,"Oakridge, OR Urban Cluster"
45718.035088587036,"Bend, OR Urbanized Area",43816.0010560394,"Redmond, OR Urban Cluster"
49728.06444679209,"Medford, OR Urbanized Area",31098.75678592603,"Shady Cove, OR Urban Cluster"
31303.793975859553,"Bend, OR Urbanized Area",1074.0848918397267,"La Pine Northwest, OR Urban Cluster"
130328.08945261649,"Bend, OR Urbanized Area",89125.3072550946,"Burns, OR Urban Cluster"
121537.39061930291,"Bend, OR Urbanized Area",83035.04535953005,"Prineville, OR Urban Cluster"
121603.8366471167,"Bend, OR Urbanized Area",83001.57724253356,"Prineville, OR Urban Cluster"
72087.17010321195,"Bend, OR Urbanized Area",31042.43055551833,"Prineville, OR Urban Cluster"
31318.94532388224,"Portland, OR--WA Urbanized Area",31318.94532388224,"Portland, OR--WA Urbanized Area"
29671.629369230977,"Portland, OR--WA Urbanized Area",29671.629369230977,"Portland, OR--WA Urbanized Area"
155817.89209420842,"Bend, OR Urbanized Area",78166.50548832136,"Burns, OR Urban Cluster"
156255.04930121842,"Bend, OR Urbanized Area",77940.7419375741,"Burns, OR Urban Cluster"
41637.319936585816,"Portland, OR--WA Urbanized Area",29500.71635947166,"Estacada, OR Urban Cluster"
190040.17132130428,"Walla Walla, WA--OR Urbanized Area",77267.85533037041,"Baker City, OR Urban Cluster"
191729.82204214952,"Walla Walla, WA--OR Urbanized Area",79693.31831807208,"Baker City, OR Urban Cluster"
131512.59430691722,"Bend, OR Urbanized Area",55596.009562889565,"Burns, OR Urban Cluster"
136952.76503434312,"Bend, OR Urbanized Area",45335.123750122955,"Burns, OR Urban Cluster"
125284.46812514584,"Bend, OR Urbanized Area",59089.75769076519,"Burns, OR Urban Cluster"
163484.60092216686,"Bend, OR Urbanized Area",38075.03619944748,"Burns, OR Urban Cluster"
169643.41794703595,"Walla Walla, WA--OR Urbanized Area",70447.60831881687,"Baker City, OR Urban Cluster"
32218.179728678653,"Seattle, WA Urbanized Area",32218.179728678653,"Seattle, WA Urbanized Area"
33446.943635807584,"Seattle, WA Urbanized Area",33446.943635807584,"Seattle, WA Urbanized Area"
33129.84276551094,"Seattle, WA Urbanized Area",33129.84276551094,"Seattle, WA Urbanized Area"
32177.894869683823,"Seattle, WA Urbanized Area",32177.894869683823,"Seattle, WA Urbanized Area"
33329.51913768508,"Seattle, WA Urbanized Area",33329.51913768508,"Seattle, WA Urbanized Area"
33823.64123913359,"Seattle, WA Urbanized Area",33823.64123913359,"Seattle, WA Urbanized Area"
43689.253181144464,"Seattle, WA Urbanized Area",28296.187837342943,"Sultan, WA Urban Cluster"
74358.74640039103,"Walla Walla, WA--OR Urbanized Area",37672.8917463136,"La Grande, OR Urban Cluster"
48772.44133186757,"Mount Vernon, WA Urbanized Area",44382.53082593572,"Peaceful Valley, WA Urban Cluster"
41592.84296493206,"Portland, OR--WA Urbanized Area",25906.2680310166,"Mount Hood Village, OR Urban Cluster"
41592.84296493206,"Portland, OR--WA Urbanized Area",25906.2680310166,"Mount Hood Village, OR Urban Cluster"
63939.36532200104,"Portland, OR--WA Urbanized Area",20170.324542218186,"Hood River, OR--WA Urban Cluster"
63939.36532200104,"Portland, OR--WA Urbanized Area",20170.324542218186,"Hood River, OR--WA Urban Cluster"
51835.26962792594,"Wenatchee, WA Urbanized Area",6004.596028723509,"Chelan, WA Urban Cluster"
51835.26962792594,"Wenatchee, WA Urbanized Area",6004.596028723509,"Chelan, WA Urban Cluster"
51835.26962792594,"Wenatchee, WA Urbanized Area",6004.596028723509,"Chelan, WA Urban Cluster"
51835.26962792594,"Wenatchee, WA Urbanized Area",6004.596028723509,"Chelan, WA Urban Cluster"
51835.26962792594,"Wenatchee, WA Urbanized Area",6004.596028723509,"Chelan, WA Urban Cluster"
156246.29494853207,"Spokane, WA Urbanized Area",67202.275109936425,"Omak, WA Urban Cluster"
156246.29494853207,"Spokane, WA Urbanized Area",67202.275109936425,"Omak, WA Urban Cluster"
156246.29494853207,"Spokane, WA Urbanized Area",67202.275109936425,"Omak, WA Urban Cluster"
156246.29494853207,"Spokane, WA Urbanized Area",67202.275109936425,"Omak, WA Urban Cluster"
156246.29494853207,"Spokane, WA Urbanized Area",67202.275109936425,"Omak, WA Urban Cluster"
156246.29494853207,"Spokane, WA Urbanized Area",67202.275109936425,"Omak, WA Urban Cluster"
51835.26962792594,"Wenatchee, WA Urbanized Area",6004.596028723509,"Chelan, WA Urban Cluster"
106066.55384802198,"Walla Walla, WA--OR Urbanized Area",64799.68776446787,"Pendleton, OR Urban Cluster"
105447.32751577519,"Walla Walla, WA--OR Urbanized Area",64247.44166017536,"Pendleton, OR Urban Cluster"
103536.14151714851,"Walla Walla, WA--OR Urbanized Area",63022.624675128085,"Pendleton, OR Urban Cluster"
38429.71700828491,"Eugene, OR Urbanized Area",11524.743837025751,"Oakridge, OR Urban Cluster"
36975.849089441734,"Eugene, OR Urbanized Area",13399.478662478292,"Oakridge, OR Urban Cluster"
64301.68645817861,"Medford, OR Urbanized Area",40189.2977329241,"Tri-City--Myrtle Creek, OR Urban Cluster"
64301.68645817861,"Medford, OR Urbanized Area",40189.2977329241,"Tri-City--Myrtle Creek, OR Urban Cluster"
51910.00442249628,"Medford, OR Urbanized Area",29341.905330651047,"Tri-City--Myrtle Creek, OR Urban Cluster"
92451.0503833368,"Spokane, WA Urbanized Area",45986.3497246035,"Colville, WA Urban Cluster"
76445.2835607488,"Eugene, OR Urbanized Area",30525.828176721923,"Oakridge, OR Urban Cluster"
82384.3301757051,"Walla Walla, WA--OR Urbanized Area",29683.837010329968,"La Grande, OR Urban Cluster"
107032.67712392866,"Bremerton, WA Urbanized Area",23155.07939060165,"Forks, WA Urban Cluster"
127851.59488559423,"Grants Pass, OR Urbanized Area",76911.61748592803,"Brookings, OR Urban Cluster"
128219.41788363313,"Spokane, WA Urbanized Area",53233.52744063476,"Omak, WA Urban Cluster"
44261.73767739866,"Grants Pass, OR Urbanized Area",21249.287837555912,"Tri-City--Myrtle Creek, OR Urban Cluster"
44364.790169816086,"Grants Pass, OR Urbanized Area",21353.00882498222,"Tri-City--Myrtle Creek, OR Urban Cluster"
60444.74205276635,"Grants Pass, OR Urbanized Area",25860.31839075842,"Roseburg, OR Urban Cluster"
60107.27004511478,"Grants Pass, OR Urbanized Area",26725.63569522912,"Roseburg, OR Urban Cluster"
59291.72672771416,"Grants Pass, OR Urbanized Area",26643.415536184526,"Roseburg, OR Urban Cluster"
67928.87865638653,"Grants Pass, OR Urbanized Area",17065.616600181722,"Tri-City--Myrtle Creek, OR Urban Cluster"
36064.657224447976,"Eugene, OR Urbanized Area",12614.29394205869,"Cottage Grove, OR Urban Cluster"
62944.4779576818,"Eugene, OR Urbanized Area",40206.212509353056,"Cottage Grove, OR Urban Cluster"
66913.3573979551,"Eugene, OR Urbanized Area",28410.56357957552,"Sutherlin, OR Urban Cluster"
66366.93550837193,"Eugene, OR Urbanized Area",12303.345759088352,"Sutherlin, OR Urban Cluster"
64201.58946635035,"Eugene, OR Urbanized Area",13155.450426769114,"Sutherlin, OR Urban Cluster"
78487.84825865402,"Grants Pass, OR Urbanized Area",18544.414828638946,"Roseburg, OR Urban Cluster"
51601.98552756027,"Eugene, OR Urbanized Area",18047.251414157217,"Sutherlin, OR Urban Cluster"
50367.80531320057,"Eugene, OR Urbanized Area",18726.978577265712,"Sutherlin, OR Urban Cluster"
52754.780116405374,"Eugene, OR Urbanized Area",16572.30626169804,"Sutherlin, OR Urban Cluster"
74299.00201306403,"Eugene, OR Urbanized Area",18621.45066934299,"Sutherlin, OR Urban Cluster"
65379.87367193208,"Eugene, OR Urbanized Area",10735.747490928701,"Sutherlin, OR Urban Cluster"
65211.741228029336,"Eugene, OR Urbanized Area",10756.840544817405,"Sutherlin, OR Urban Cluster"
74817.05640809021,"Grants Pass, OR Urbanized Area",14097.308020670906,"Roseburg, OR Urban Cluster"
79844.85209350458,"Medford, OR Urbanized Area",20781.17903866739,"Roseburg, OR Urban Cluster"
36844.33177188535,"Bend, OR Urbanized Area",21628.561135583936,"La Pine Northwest, OR Urban Cluster"
123517.78408884464,"Walla Walla, WA--OR Urbanized Area",48809.62409014784,"Baker City, OR Urban Cluster"
125005.201698049,"Walla Walla, WA--OR Urbanized Area",48801.03820687551,"Baker City, OR Urban Cluster"
9057.770818327963,"Wenatchee, WA Urbanized Area",9057.770818327963,"Wenatchee, WA Urbanized Area"
61349.99904604054,"Wenatchee, WA Urbanized Area",35700.72681494973,"Leavenworth, WA Urban Cluster"
30613.47495741659,"Eugene, OR Urbanized Area",12229.52307001242,"Sweet Home, OR Urban Cluster"
40295.83276547961,"Eugene, OR Urbanized Area",27492.29452734735,"Sweet Home, OR Urban Cluster"
25373.801382752456,"Medford, OR Urbanized Area",25373.801382752456,"Medford, OR Urbanized Area"
12056.89336642154,"Medford, OR Urbanized Area",12056.89336642154,"Medford, OR Urbanized Area"
11901.32285045779,"Medford, OR Urbanized Area",11901.32285045779,"Medford, OR Urbanized Area"
12050.64291500766,"Medford, OR Urbanized Area",12050.64291500766,"Medford, OR Urbanized Area"
21107.87544968632,"Medford, OR Urbanized Area",21107.87544968632,"Medford, OR Urbanized Area"
19245.081206016104,"Grants Pass, OR Urbanized Area",19245.081206016104,"Grants Pass, OR Urbanized Area"
19216.709269275183,"Grants Pass, OR Urbanized Area",19216.709269275183,"Grants Pass, OR Urbanized Area"
11967.623218578467,"Medford, OR Urbanized Area",11967.623218578467,"Medford, OR Urbanized Area"
20556.9763765224,"Medford, OR Urbanized Area",20556.9763765224,"Medford, OR Urbanized Area"
13297.122337210829,"Medford, OR Urbanized Area",13297.122337210829,"Medford, OR Urbanized Area"
10008.820711681748,"Grants Pass, OR Urbanized Area",10008.820711681748,"Grants Pass, OR Urbanized Area"
9992.02817025803,"Grants Pass, OR Urbanized Area",9992.02817025803,"Grants Pass, OR Urbanized Area"
5348.843964823766,"Medford, OR Urbanized Area",5348.843964823766,"Medford, OR Urbanized Area"
1407.210847504087,"Medford, OR Urbanized Area",1407.210847504087,"Medford, OR Urbanized Area"
1687.2771052946584,"Medford, OR Urbanized Area",1687.2771052946584,"Medford, OR Urbanized Area"
3514.05476279491,"Grants Pass, OR Urbanized Area",3514.05476279491,"Grants Pass, OR Urbanized Area"
2512.163989492367,"Grants Pass, OR Urbanized Area",2512.163989492367,"Grants Pass, OR Urbanized Area"
146095.8713341075,"Medford, OR Urbanized Area",53562.0289784678,"Lakeview, OR Urban Cluster"
71072.63403202654,"Grants Pass, OR Urbanized Area",6973.769138100756,"Gold Beach, OR Urban Cluster"
5421.977972921156,"Grants Pass, OR Urbanized Area",5421.977972921156,"Grants Pass, OR Urbanized Area"
28125.030818720214,"Grants Pass, OR Urbanized Area",28125.030818720214,"Grants Pass, OR Urbanized Area"
28450.998162528194,"Grants Pass, OR Urbanized Area",28369.26096133575,"Tri-City--Myrtle Creek, OR Urban Cluster"
88147.73697773073,"Grants Pass, OR Urbanized Area",32470.697383312694,"Gold Beach, OR Urban Cluster"
41129.077264541265,"Salem, OR Urbanized Area",16954.427269686526,"Sheridan, OR Urban Cluster"
42677.86062324746,"Grants Pass, OR Urbanized Area",29112.96095758597,"Tri-City--Myrtle Creek, OR Urban Cluster"
42294.99858789445,"Grants Pass, OR Urbanized Area",28400.68628030737,"Tri-City--Myrtle Creek, OR Urban Cluster"
22439.46483557919,"Corvallis, OR Urbanized Area",22439.46483557919,"Corvallis, OR Urbanized Area"
22275.91975260744,"Corvallis, OR Urbanized Area",22275.91975260744,"Corvallis, OR Urbanized Area"
22303.467665067765,"Corvallis, OR Urbanized Area",22303.467665067765,"Corvallis, OR Urbanized Area"
22499.321900402174,"Corvallis, OR Urbanized Area",22499.321900402174,"Corvallis, OR Urbanized Area"
22737.993636123363,"Corvallis, OR Urbanized Area",22495.958863708438,"Toledo, OR Urban Cluster"
64626.689304856074,"Medford, OR Urbanized Area",20278.894979092736,"Tri-City--Myrtle Creek, OR Urban Cluster"
64626.58184412654,"Medford, OR Urbanized Area",20278.88295423289,"Tri-City--Myrtle Creek, OR Urban Cluster"
72640.81228245581,"Grants Pass, OR Urbanized Area",20839.689761703816,"Coquille, OR Urban Cluster"
73545.6193513221,"Grants Pass, OR Urbanized Area",20500.119638757733,"Coquille, OR Urban Cluster"
84798.81942586189,"Grants Pass, OR Urbanized Area",8381.0775157753,"Coquille, OR Urban Cluster"
84771.5456078982,"Grants Pass, OR Urbanized Area",8529.94527338328,"Coquille, OR Urban Cluster"
84032.85426469868,"Grants Pass, OR Urbanized Area",11461.35424846935,"Coquille, OR Urban Cluster"
80090.71769662236,"Medford, OR Urbanized Area",61165.3938525088,"Shady Cove, OR Urban Cluster"
90525.72153584166,"Medford, OR Urbanized Area",56642.01526429972,"Oakridge, OR Urban Cluster"
93235.58944276591,"Medford, OR Urbanized Area",56451.428116090734,"Oakridge, OR Urban Cluster"
95074.90516894842,"Grants Pass, OR Urbanized Area",18308.36314403465,"Coos Bay, OR Urban Cluster"
74070.68476004811,"Eugene, OR Urbanized Area",8875.155207003909,"Sutherlin, OR Urban Cluster"
25132.652483856033,"Corvallis, OR Urbanized Area",25132.652483856033,"Corvallis, OR Urbanized Area"
90308.28839645075,"Eugene, OR Urbanized Area",31809.694612573054,"Coos Bay, OR Urban Cluster"
91406.52466854938,"Eugene, OR Urbanized Area",14524.833592046138,"Coos Bay, OR Urban Cluster"
80005.66464012422,"Eugene, OR Urbanized Area",19869.032874830908,"Reedsport, OR Urban Cluster"
51995.752511034894,"Eugene, OR Urbanized Area",37633.352125269135,"Reedsport, OR Urban Cluster"
50200.83482160621,"Eugene, OR Urbanized Area",38535.369355213574,"Reedsport, OR Urban Cluster"
36315.839863127054,"Eugene, OR Urbanized Area",26160.84957996547,"Cottage Grove, OR Urban Cluster"
36132.96676155963,"Eugene, OR Urbanized Area",27345.870329955353,"Cottage Grove, OR Urban Cluster"
37844.161814417836,"Eugene, OR Urbanized Area",30375.496612417726,"Cottage Grove, OR Urban Cluster"
37411.377373681906,"Eugene, OR Urbanized Area",30258.060322154422,"Cottage Grove, OR Urban Cluster"
34221.844627471575,"Eugene, OR Urbanized Area",22408.403228080973,"Veneta, OR Urban Cluster"
34151.60844377392,"Eugene, OR Urbanized Area",22016.066456424196,"Veneta, OR Urban Cluster"
35088.962588825576,"Eugene, OR Urbanized Area",22781.07875278907,"Veneta, OR Urban Cluster"
39414.971061438126,"Eugene, OR Urbanized Area",26516.393872561413,"Veneta, OR Urban Cluster"
28192.262619204655,"Portland, OR--WA Urbanized Area",11287.590658693447,"McMinnville, OR Urban Cluster"
24566.799934517978,"Portland, OR--WA Urbanized Area",12202.563991769106,"McMinnville, OR Urban Cluster"
26756.066017529174,"Portland, OR--WA Urbanized Area",11362.303031437716,"McMinnville, OR Urban Cluster"
37327.69949614047,"Portland, OR--WA Urbanized Area",13805.0806863987,"Sheridan, OR Urban Cluster"
39270.145106285905,"Salem, OR Urbanized Area",10008.985718688285,"Sheridan, OR Urban Cluster"
39978.643342298295,"Salem, OR Urbanized Area",10751.449012603029,"Sheridan, OR Urban Cluster"
40261.887810463806,"Portland, OR--WA Urbanized Area",11997.72443004815,"Sheridan, OR Urban Cluster"
54696.036737864226,"Eugene, OR Urbanized Area",16088.52499660329,"Florence, OR Urban Cluster"
26333.489934157828,"Eugene, OR Urbanized Area",26333.489934157828,"Eugene, OR Urbanized Area"
23632.671499607273,"Portland, OR--WA Urbanized Area",11469.26163173727,"Carlton, OR Urban Cluster"
24107.100903900086,"Corvallis, OR Urbanized Area",24107.100903900086,"Corvallis, OR Urbanized Area"
19456.475376335467,"Corvallis, OR Urbanized Area",19456.475376335467,"Corvallis, OR Urbanized Area"
12538.728538611962,"Corvallis, OR Urbanized Area",12538.728538611962,"Corvallis, OR Urbanized Area"
10024.480555671335,"Corvallis, OR Urbanized Area",10024.480555671335,"Corvallis, OR Urbanized Area"
5680.195828373053,"Corvallis, OR Urbanized Area",5680.195828373053,"Corvallis, OR Urbanized Area"
6213.956140680791,"Corvallis, OR Urbanized Area",6213.956140680791,"Corvallis, OR Urbanized Area"
16814.360102390026,"Corvallis, OR Urbanized Area",16814.360102390026,"Corvallis, OR Urbanized Area"
15328.204541376692,"Corvallis, OR Urbanized Area",15328.204541376692,"Corvallis, OR Urbanized Area"
45111.429944714364,"Portland, OR--WA Urbanized Area",16901.66898352211,"Tillamook, OR Urban Cluster"
43314.61518473987,"Portland, OR--WA Urbanized Area",15794.903078813239,"Tillamook, OR Urban Cluster"
26405.75615570917,"Corvallis, OR Urbanized Area",19308.254771829288,"Dallas, OR Urban Cluster"
31235.819801612688,"Salem, OR Urbanized Area",13798.766606046702,"Dallas, OR Urban Cluster"
53134.71496043262,"Portland, OR--WA Urbanized Area",40231.09881426746,"Mount Hood Village, OR Urban Cluster"
53191.3264941253,"Portland, OR--WA Urbanized Area",40205.22068207791,"Mount Hood Village, OR Urban Cluster"
342081.3504211932,"Medford, OR Urbanized Area",319935.576127236,"Brookings, OR Urban Cluster"
44045.21288427652,"Portland, OR--WA Urbanized Area",30986.58871811024,"Mount Hood Village, OR Urban Cluster"
44043.566421796786,"Portland, OR--WA Urbanized Area",30897.288383709918,"Mount Hood Village, OR Urban Cluster"
44097.54882283381,"Portland, OR--WA Urbanized Area",29635.4997631867,"Mount Hood Village, OR Urban Cluster"
44054.81473279,"Portland, OR--WA Urbanized Area",29608.631816869147,"Mount Hood Village, OR Urban Cluster"
43752.985271539204,"Portland, OR--WA Urbanized Area",27246.535890688705,"Mount Hood Village, OR Urban Cluster"
74465.41382601447,"Portland, OR--WA Urbanized Area",34272.11834582735,"The Dalles, OR--WA Urban Cluster"
40446.89656623465,"Portland, OR--WA Urbanized Area",11156.487874520897,"Mount Hood Village, OR Urban Cluster"
48020.515777582375,"Portland, OR--WA Urbanized Area",21844.86242818344,"Mount Hood Village, OR Urban Cluster"
38026.608721687735,"Portland, OR--WA Urbanized Area",14403.62125049487,"Tillamook, OR Urban Cluster"
50954.27935053425,"Olympia--Lacey, WA Urbanized Area",29089.414595952865,"Shelton, WA Urban Cluster"
50869.86560759611,"Olympia--Lacey, WA Urbanized Area",28971.549705311776,"Shelton, WA Urban Cluster"
47815.093861907575,"Olympia--Lacey, WA Urbanized Area",25476.234174062287,"Shelton, WA Urban Cluster"
51116.974810652566,"Olympia--Lacey, WA Urbanized Area",29064.81779627631,"Shelton, WA Urban Cluster"
56034.481884635425,"Olympia--Lacey, WA Urbanized Area",33941.145919785704,"Shelton, WA Urban Cluster"
56151.17388935848,"Olympia--Lacey, WA Urbanized Area",34043.04942932573,"Shelton, WA Urban Cluster"
35609.14508240776,"Bremerton, WA Urbanized Area",19400.519793868865,"Belfair, WA Urban Cluster"
35509.20564476825,"Bremerton, WA Urbanized Area",19435.68662508626,"Belfair, WA Urban Cluster"
35410.3007968109,"Bremerton, WA Urbanized Area",19471.717605451042,"Belfair, WA Urban Cluster"
55198.50994841848,"Bremerton, WA Urbanized Area",34192.15608829775,"Shelton, WA Urban Cluster"
82971.0304194186,"Bremerton, WA Urbanized Area",45653.71548182828,"Forks, WA Urban Cluster"
87164.16284297525,"Bremerton, WA Urbanized Area",44087.86753634386,"Forks, WA Urban Cluster"
81693.87376852667,"Bremerton, WA Urbanized Area",46307.547159331065,"Forks, WA Urban Cluster"
82258.06092168923,"Bremerton, WA Urbanized Area",45920.08459422105,"Forks, WA Urban Cluster"
51948.1668390346,"Wenatchee, WA Urbanized Area",10235.454727403381,"Chelan, WA Urban Cluster"
214411.23322722383,"Medford, OR Urbanized Area",214411.23322722383,"Medford, OR Urbanized Area"
116592.19233886375,"Bremerton, WA Urbanized Area",966.4523999985958,"Forks, WA Urban Cluster"
110051.80174221327,"Bremerton, WA Urbanized Area",18663.766728517727,"Forks, WA Urban Cluster"
109425.07238986039,"Bremerton, WA Urbanized Area",20409.91236057074,"Forks, WA Urban Cluster"
39707.518951957754,"Marysville, WA Urbanized Area",30251.6903572588,"Granite Falls, WA Urban Cluster"
91625.67176235924,"Wenatchee, WA Urbanized Area",48315.39010168467,"Chelan, WA Urban Cluster"
103013.13512843152,"Wenatchee, WA Urbanized Area",51516.489319077555,"Omak, WA Urban Cluster"
105477.16014142834,"Wenatchee, WA Urbanized Area",57363.86604610223,"Omak, WA Urban Cluster"
103352.79590560848,"Wenatchee, WA Urbanized Area",52510.55291362741,"Omak, WA Urban Cluster"
102431.71998517294,"Wenatchee, WA Urbanized Area",55090.71255175941,"Omak, WA Urban Cluster"
91353.80733785819,"Wenatchee, WA Urbanized Area",48036.12972278665,"Chelan, WA Urban Cluster"
58789.65217307707,"Eugene, OR Urbanized Area",25640.836808175893,"Reedsport, OR Urban Cluster"
77018.37928000948,"Eugene, OR Urbanized Area",5013.731333821869,"Reedsport, OR Urban Cluster"
76901.00088954592,"Eugene, OR Urbanized Area",4930.6712861526985,"Reedsport, OR Urban Cluster"
63043.854763131734,"Eugene, OR Urbanized Area",16408.214292007873,"Reedsport, OR Urban Cluster"
59023.03033775169,"Eugene, OR Urbanized Area",31728.299214766364,"Sutherlin, OR Urban Cluster"
20759.170796994724,"Grants Pass, OR Urbanized Area",20759.170796994724,"Grants Pass, OR Urbanized Area"
34355.51816347085,"Grants Pass, OR Urbanized Area",22721.135474229053,"Tri-City--Myrtle Creek, OR Urban Cluster"
26683.610277884196,"Grants Pass, OR Urbanized Area",20259.05265786739,"Shady Cove, OR Urban Cluster"
24015.993017524175,"Grants Pass, OR Urbanized Area",15647.855991823824,"Shady Cove, OR Urban Cluster"
24127.969377265046,"Grants Pass, OR Urbanized Area",15795.216282649462,"Shady Cove, OR Urban Cluster"
26652.798387461455,"Grants Pass, OR Urbanized Area",20164.786807091717,"Shady Cove, OR Urban Cluster"
23486.407240188637,"Grants Pass, OR Urbanized Area",17302.567389249925,"Shady Cove, OR Urban Cluster"
