invent_id,blm,pv,stf,usfs,lg,br,pvi,pvn,bia,stp,water,und,st,fws,coe,stl,pvu,stw,bpa,dod,gsa,nps,tot,blm_prop,pv_prop,stf_prop,usfs_prop,lg_prop,br_prop,pvi_prop,pvn_prop,bia_prop,stp_prop,water_prop,und_prop,st_prop,fws_prop,coe_prop,stl_prop,pvu_prop,stw_prop,bpa_prop,dod_prop,gsa_prop,nps_prop,tot_prop
14488,0,592013.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592013.032,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14489,2400.483,61480.782999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63881.265999999996,0.03757726091402134,0.9624227390859786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14491,0,0,0,0,0,0,0,0,0,4279.957,0,0,0,0,0,0,0,0,0,0,0,0,4279.957,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
14492,0,0,0,0,0,0,0,0,0,0,81345.647,0,0,0,0,0,0,0,0,0,0,0,81345.647,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
14493,0,0,0,0,0,0,0,0,0,0,0,0,23947.76,0,0,0,0,0,0,0,0,0,23947.76,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
14494,0,260387.705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260387.705,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14495,0,785191.173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785191.173,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14496,0,511134.869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511134.869,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14497,0,604417.827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604417.827,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14498,0,730506.6499999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730506.6499999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14499,53180.524,547359.494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600540.0179999999,0.08855450495557152,0.9114454950444285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14500,0,785191.173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785191.173,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14501,0,655448.698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655448.698,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14506,55665.563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55665.563,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14535,0,23247.108,0,5553.903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28801.011,0,0.807162915218497,0,0.192837084781503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14538,0,0,0,0,87444.115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87444.115,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14539,0,0,0,0,0,0,0,695432.0279999999,0,0,0,0,0,0,981.932,0,0,0,0,0,0,0,696413.96,0,0,0,0,0,0,0,0.9985900167768033,0,0,0,0,0,0,0.0014099832231967322,0,0,0,0,0,0,0,1
14540,0,343217.057,0,0,0,0,0,441974.116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785191.173,0,0.43711272974282406,0,0,0,0,0,0.562887270257176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14541,0,0,0,0,0,0,394869.232,236757.977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631627.209,0,0,0,0,0,0,0.625161846059738,0.37483815394026193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14542,0,46843.91,0,0,0,0,175490.614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222334.524,0,0.21069112055669773,0,0,0,0,0.7893088794433023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14543,457310.44200000004,280466.099,0,0,0,0,28753.328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766529.8690000001,0.5965983329476754,0.36589063302372105,0,0,0,0,0.03751103402860352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14544,247931.16,378623.151,0,0,0,0,24953.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,651507.471,0.38054998758410247,0.5811493618313396,0,0,0,0,0.038300650584557915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14547,149800.821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149800.821,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14548,0,702049.591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,702049.591,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14549,159859.56900000002,625331.604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785191.1730000001,0.20359318150409214,0.7964068184959079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14550,0,45135.993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45135.993,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14551,0,196432.224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196432.224,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14552,0,436116.816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436116.816,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14553,0,576427.847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576427.847,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14554,0,38288.543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38288.543,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14555,1637.83,77365.601,0,0,0,0,0,0,0,0,0,0,25738.277000000002,0,0,0,0,0,0,0,0,0,104741.708,0.015636846403153937,0.7386322266197912,0,0,0,0,0,0,0,0,0,0,0.24573092697705484,0,0,0,0,0,0,0,0,0,1
14556,35956.954,586546.894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622503.848,0.05776181804421553,0.9422381819557845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14557,0,785191.173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785191.173,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14558,22641.709,762549.465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785191.174,0.02883591888158437,0.9711640811184156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14559,260205.103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260205.103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14560,25190.219,1845.707,0,0,0,0,0,0,7333.787,0,0,0,0,0,0,0,0,0,0,0,0,0,34369.713,0.7329190965312977,0.053701554039744234,0,0,0,0,0,0,0.21337934942895798,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14563,0,764580.709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764580.709,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14564,0,4668.518,10962.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15630.54,0,0.2986792522843101,0.70132074771569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14565,0,0,0,0,0,0,0,0,0,0,0,0,0,148796.586,0,0,0,0,0,0,0,0,148796.586,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14566,0,2189.539,0,0,0,0,0,0,0,180563.613,0,71427.512,0,0,0,0,0,0,0,0,0,0,254180.66400000002,0,0.008614105280644007,0,0,0,0,0,0,0,0.710375093677464,0,0.28101080104189197,0,0,0,0,0,0,0,0,0,0,1
14567,572440.437,212750.736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785191.1730000001,0.7290459402553676,0.2709540597446324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14569,67495.533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67495.533,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14578,0,785191.173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785191.173,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14590,211106.414,571406.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,782512.826,0.26978013265178097,0.7302198673482191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14591,0,639422.908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639422.908,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14607,0,360331.641,0,424859.532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785191.173,0,0.4589094393703787,0,0.5410905606296214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14690,0,0,0,0,27027.260000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27027.260000000002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14691,0,0,0,0,4378.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4378.043,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14692,0,0,0,0,0,0,0,0,0,0,0,0,695.621,0,0,0,0,0,0,0,0,0,695.621,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
14694,0,753.186,0,37971.874,0,0,416634.669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455359.729,0,0.0016540461354675481,0,0.08338873989447583,0,0,0.9149572139700566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14697,0,0,0,0,0,0,7004.216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7004.216,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14698,0,0,0,0,0,0,18811.119000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18811.119000000002,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14699,0,0,0,0,10315.528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10315.528,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14705,0,32734.157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32734.157,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14707,0,0,0,0,0,0,42772.486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42772.486,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14708,0,0,0,366046.485,0,0,0,104763.216,0,0,0,0,61472.414,0,0,0,0,0,0,0,0,0,532282.115,0,0,0,0.6876926251786611,0,0,0,0.19681896694950948,0,0,0,0,0.11548840787182939,0,0,0,0,0,0,0,0,0,1
14709,0,650119.4550000001,0,0,0,0,0,0,0,0,0,135071.718,0,0,0,0,0,0,0,0,0,0,785191.1730000001,0,0.8279760106269051,0,0,0,0,0,0,0,0,0,0.172023989373095,0,0,0,0,0,0,0,0,0,0,1
14712,0,223793.403,0,0,0,0,24149.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247942.61299999998,0,0.9026016153181382,0,0,0,0,0.09739838468186185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14713,0,17.18,0,0,0,0,156880.699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156897.879,0,1.0949797479416532e-4,0,0,0,0,0.9998905020252059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14716,0,32906.267,0,23502.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56408.301999999996,0,0.5833585807989753,0,0.4166414192010247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14717,0,0,0,61727.388,0,0,7175.311000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68902.699,0,0,0,0.895863135927375,0,0,0.1041368640726251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14718,0,85853.823,11187.506000000001,0,0,0,241018.307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338059.636,0,0.25396058522644804,0.03309329126769811,0,0,0,0.7129461235058538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14719,16689.609,0,0,0,0,0,297965.272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314654.881,0.05304099827391522,0,0,0,0,0,0.9469590017260848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14721,0,0,0,0,0,0,8340.259,0,0,1166.23,0,0,0,0,0,0,0,0,0,0,0,0,9506.489,0,0,0,0,0,0,0.8773227423920651,0,0,0.12267725760793496,0,0,0,0,0,0,0,0,0,0,0,0,1
14724,126524.401,0,0,0,459268.567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585792.968,0.21598825508605285,0,0,0,0.7840117449139471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14725,0,0,0,0,0,0,0,0,0,0,0,0,0,24355.981,0,0,0,0,0,0,0,0,24355.981,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14728,0,0,0,0,0,0,0,9936.131000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9936.131000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14729,3408.208,0,0,0,0,0,155875.537,0,0,0,0,0,3305.272,0,0,0,0,0,0,0,0,0,162589.01700000002,0.020962104715843134,0,0,0,0,0,0.9587088960627641,0,0,0,0,0,0.02032899922139267,0,0,0,0,0,0,0,0,0,1
14730,163867.276,0,0,0,0,0,121824.455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285691.731,0.5735807453244071,0,0,0,0,0,0.42641925467559294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14732,0,739178.1669999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739178.1669999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14733,0,668085.651,0,0,0,0,0,0,0,0,0,0,117105.522,0,0,0,0,0,0,0,0,0,785191.173,0,0.8508573121720511,0,0,0,0,0,0,0,0,0,0,0.14914268782794887,0,0,0,0,0,0,0,0,0,1
14734,52397.626,136688.845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189086.471,0.2771093337502713,0.7228906662497288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14735,0,686230.105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686230.105,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14736,0,102.219,0,0,0,0,0,0,0,0,0,0,0,0,785088.954,0,0,0,0,0,0,0,785191.1730000001,0,1.3018358269292462e-4,0,0,0,0,0,0,0,0,0,0,0,0,0.999869816417307,0,0,0,0,0,0,0,1
14738,0,764895.488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764895.488,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14739,368417.929,416773.244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785191.173,0.4692079351737695,0.5307920648262305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14743,130511.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130511.041,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14744,186625.276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186625.276,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14745,14954.393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14954.393,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14746,3861.274,735226.753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739088.027,0.005224376338056955,0.994775623661943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14747,0,640931.359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,640931.359,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14748,0,785191.173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785191.173,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14750,704009.368,81181.804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785191.172,0.8966088681394395,0.10339113186056045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14751,665480.846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665480.846,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14752,111424.359,671791.626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,783215.9850000001,0.14226517478444975,0.8577348252155501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14753,0,0,0,0,0,0,0,0,0,0,56002.691,0,0,0,0,0,0,0,0,0,0,0,56002.691,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
14754,0,0,0,0,0,0,0,0,0,0,0,16471.699,0,0,0,0,0,0,0,0,0,0,16471.699,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
14755,0,785191.174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785191.174,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14756,0,379643.866,0,0,0,0,0,0,0,0,0,138121.988,0,1143.277,0,0,0,0,0,0,0,0,518909.131,0,0.7316191666706284,0,0,0,0,0,0,0,0,0,0.2661776017196352,0,0.0022032316097363104,0,0,0,0,0,0,0,0,1
14757,0,560114.279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560114.279,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14758,0,257459.518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257459.518,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14759,0,28934.027000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28934.027000000002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14760,0,665566.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665566.125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14761,0,785191.174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785191.174,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14762,0,534404.916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534404.916,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14767,45966.344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45966.344,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14787,384.542,0,0,0,0,0,0,0,0,0,0,18889.825,0,0,0,0,0,0,0,0,0,0,19274.367000000002,0.019950953512507048,0,0,0,0,0,0,0,0,0,0,0.9800490464874929,0,0,0,0,0,0,0,0,0,0,1
14788,811.309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811.309,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14790,0,1968.343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1968.343,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14806,0,0,0,0,0,0,0,0,0,0,0,0,175784.253,0,0,0,0,0,0,0,0,0,175784.253,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
14810,0,0,0,0,0,0,0,0,0,0,0,52228.935,0,0,0,0,0,0,0,0,0,0,52228.935,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
14811,89388.195,550169.0819999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639557.277,0.13976573829211547,0.8602342617078844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14825,0,0,0,512132.721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512132.721,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14827,0,0,0,0,0,0,0,0,0,0,0,0,10186.533,0,0,0,0,0,0,0,0,0,10186.533,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
14957,0,773718.978,0,11472.195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785191.173,0,0.9853892970342906,0,0.014610702965709474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14958,30470.079,116050.522,0,0,0,0,602089.5290000001,36581.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785191.1710000001,0.0388059368538162,0.147799066375391,0,0,0,0,0.7668062902862162,0.0465887064845766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14959,0,84.419,0,0,0,0,88006.337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88090.756,0,9.583184869023034e-4,0,0,0,0,0.9990416815130978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14960,0,0,0,0,0,0,0,0,0,0,0,0,0,390854.249,0,0,0,0,0,0,0,0,390854.249,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
14961,0,8354.937,0,188818.617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197173.554,0,0.04237351729228353,0,0.9576264827077164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14962,0,57447.992,0,84263.623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141711.615,0,0.4053866156278016,0,0.5946133843721985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14963,0,57722.149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57722.149,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14964,0,0,0,0,0,0,0,0,0,0,0,66456.517,0,0,0,0,0,0,0,0,0,0,66456.517,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
14965,0,542606.4770000001,0,0,0,0,0,0,0,0,0,84261.77,0,14537.735,0,0,0,0,0,0,0,0,641405.9820000001,0,0.8459641665767939,0,0,0,0,0,0,0,0,0,0.13137041493947277,0,0.022665418483733442,0,0,0,0,0,0,0,0,1
14966,0,8082.934,0,0,0,0,0,0,0,0,0,591.531,0,0,0,0,0,0,0,0,0,0,8674.465,0,0.9318077829583726,0,0,0,0,0,0,0,0,0,0.06819221704162734,0,0,0,0,0,0,0,0,0,0,1
14967,0,292590.907,0,0,0,0,0,0,0,268784.9,0,52175.133,0,3536.6240000000003,0,0,0,0,0,0,0,0,617087.564,0,0.474148117818819,0,0,0,0,0,0,0,0.435570113028562,0,0.08455061492699276,0,0.005731154225626236,0,0,0,0,0,0,0,0,1
14968,102901.867,293391.276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396293.14300000004,0.2596609828295717,0.7403390171704283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14969,0,410175.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410175.94,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14970,128064.761,229505.447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357570.208,0.35815277149711533,0.6418472285028847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14971,0,546491.208,0,0,0,89084.402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,635575.61,0,0.8598366573569429,0,0,0,0.14016334264305705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14972,110349.90599999999,674841.2660000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,785191.172,0.14053890305328087,0.8594610969467191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14973,0,634060.686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634060.686,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14974,0,607701.846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,607701.846,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14975,0,603851.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603851.029,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14976,0,186493.397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186493.397,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
