project_id,worksite_id,project_year,state,subwatershed,watershed,subbasin,basin,project_source,adj_cost,pure_culv,fips,county,state_fips,emp_agforest,emp_mining,emp_util,emp_const,emp_manuf,emp_wholesale,emp_retail,emp_transport,emp_info,emp_finance,emp_realestate,emp_profsci,emp_mgmn,emp_admin,emp_educ,emp_health,emp_arts,emp_food,emp_other,nlcd_2001,nlcd_2004,nlcd_2006,nlcd_2008,nlcd_2011,nlcd_2013,nlcd_2016,snet_distm,snet_name,snet_spp,snet_use,nhd_dist_m,nhd_leng_m,nhd_r_code,nhd_ftype,slope_deg,here_distm,here_speed,here_class,here_paved,here_publi,geometry
HWS - HWS_12144,HWS - HWS_12144-WS-1,2010,WA,RUBY CREEK,MIDDLE PEND OREILLE,PEND OREILLE,SPOKANE,HABITAT WORK SCHEDULE,145147.6629822567,TRUE,53051,Pend Oreille,53,0.026217228464419477,0,NA,0.08146067415730338,0,0.0046816479400749065,0.22565543071161048,0.016853932584269662,0.05056179775280899,0.05056179775280899,0,0,NA,0,NA,0.3904494382022472,0,0.15355805243445692,0,42,42,42,42,42,42,42,-999.99,NA,NA,NA,12.15,1005.18,17010216000112,460,2.11313534,34.09,6,5,N,Y,"c(-117.448097, 48.55368743)"
HWS - HWS_12597,HWS - HWS_12597-WS-1,2004,WA,LYRE RIVER,PYSHT/CLALLAM RIVER,CRESCENT/HOKO,PUGET SOUND,HABITAT WORK SCHEDULE,214551.44680499687,FALSE,53009,Clallam,53,0.034583856877879494,0,0,0.0826901214623347,0.06689403458385688,0.02435230060431999,0.2012206067133369,0.03009633219649375,0.015616585891222402,0.03386585292885778,0.020881948184048347,0.03919104888410219,0,0.023574462992879793,0.01226590079578771,0.20828097887871716,0.024591635253993896,0.12965954646083888,0.052234787291330104,90,90,90,90,90,90,90,8.56,South Fork Pysht River,Chinook salmon,Spawning and rearing,8.56,359,17110021000082,460,0.65594977,161.43,5,4,Y,Y,"c(-124.1866386, 48.18052915)"
HWS - HWS_12829,HWS - HWS_12829-WS-1,2007,WA,SALMON RIVER,QUEETS RIVER,QUEETS/QUINALT,WASHINGTON COASTAL,HABITAT WORK SCHEDULE,180145.6340388722,TRUE,53031,Jefferson,53,0.0048719376391982185,0.010439866369710468,0,0.12193763919821826,0.10899220489977729,0.01405902004454343,0.1631403118040089,0.007099109131403118,0.0380011135857461,0.026447661469933183,0.03076280623608018,0.034242761692650336,0,0.025334075723830736,0.013223830734966592,0.17288418708240536,0.016146993318485525,0.14782850779510023,0.0645879732739421,42,42,42,42,42,42,42,32.38,North Fork Salmon River,Coho salmon,Migration only,32.38,605,17100102000196,460,4.80028582,248.37,7,5,N,Y,"c(-124.0432173, 47.53498539)"
HWS - HWS_12839,HWS - HWS_12839-WS-1,2011,WA,MIDDLE QUINAULT RIVER,LOWER QUINALT RIVER,QUEETS/QUINALT,WASHINGTON COASTAL,HABITAT WORK SCHEDULE,162378.23100894102,TRUE,53027,Grays Harbor,53,0.03945020815436463,0,0,0.053459327297958104,0.14564197449283023,0.03343685984272781,0.18859446243309325,0.02636621952025375,0.01262142337936959,0.04361329544703628,0.01751139892949184,0.02808431903786427,0.0013216150135465538,0.02953809555276548,0,0.1872728474195467,0.011233727615145708,0.1305094825877222,0.05134474327628362,41,41,41,41,41,41,41,200.55,NA,Coho salmon,Migration only,200.55,2064.65,17100102018367,460,1.36508787,85.27,6,5,N,Y,"c(-123.8905242, 47.44117228)"
HWS - HWS_12976,HWS - HWS_12976-WS-1,2011,WA,NA,NA,NA,NA,HABITAT WORK SCHEDULE,331829.12945744925,FALSE,53045,Mason,53,0.04273411097786983,0.004469639158399651,6.540935353755587e-4,0.05494385697154693,0.12667611468439988,0.03259566117954867,0.1805298157636542,0.017769541044369345,0.010683527744467458,0.04327918892401614,0.026054725825793087,0.02550964787964679,0,0.018205603401286383,0,0.18456339256513682,0.018096587812057124,0.16701188269922598,0.04622260983320615,95,95,95,95,95,11,95,542.98,Hamma Hamma River,Chum salmon,Spawning and rearing,27.02,1293,17110018014915,566,1.83118045,127.45,4,2,Y,Y,"c(-123.0399172, 47.54362874)"
HWS - HWS_13246,HWS - HWS_13246-WS-1,2000,WA,LOWER OMAK CREEK,OKANOGAN RIVER/OMAK CREEK,OKANOGAN,UPPER COLUMBIA,HABITAT WORK SCHEDULE,1582823.822500024,TRUE,53047,Okanogan,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,23,23,23,23,23,23,58.71,Omak Creek,Steelhead,Spawning and rearing,58.71,1393,17020006000067,460,1.49656534,48.61,6,5,Y,Y,"c(-119.5052107, 48.40021701)"
HWS - HWS_13248,HWS - HWS_13248-WS-1,2006,WA,BARNABY CREEK,SHERMAN,LAKE ROOSEVELT,UPPER COLUMBIA,HABITAT WORK SCHEDULE,85519.06310807623,TRUE,53019,Ferry,53,0.17484008528784648,0,NA,0,0,0,0.4200426439232409,0,0,0,0,0,NA,0,0,0.4051172707889126,0,0,0,52,52,52,52,52,52,52,3600.93,Columbia River,Kokanee,Migration only,101.82,1008,17020001000284,460,4.13262653,10.65,6,5,N,Y,"c(-118.2625942, 48.45563612)"
HWS - HWS_13252,HWS - HWS_13252-WS-1,2008,WA,MAINSTEM UPPER OKANOGAN RIVER,UPPER OKANOGAN RIVER,OKANOGAN,UPPER COLUMBIA,HABITAT WORK SCHEDULE,95317.41591653299,FALSE,53047,Okanogan,53,0.04551724137931035,0,0.0033333333333333335,0.07448275862068965,0.036436781609195404,0.060804597701149425,0.2181609195402299,0.029885057471264367,0.016781609195402298,0.02540229885057471,0.018735632183908047,0.030804597701149426,0,0.015517241379310345,0.003563218390804598,0.22229885057471263,0.032758620689655175,0.13091954022988506,0.034597701149425286,52,52,52,52,52,52,52,2.06,NA,Steelhead,Spawning and rearing,2.06,1546,17020006020537,460,6.84287596,106.1,6,5,N,Y,"c(-119.405, 48.8572)"
HWS - HWS_13254,HWS - HWS_13254-WS-1,2008,WA,LOWER ANTOINE CREEK,UPPER OKANOGAN RIVER,OKANOGAN,UPPER COLUMBIA,HABITAT WORK SCHEDULE,60705.27926184195,TRUE,53047,Okanogan,53,0.04551724137931035,0,0.0033333333333333335,0.07448275862068965,0.036436781609195404,0.060804597701149425,0.2181609195402299,0.029885057471264367,0.016781609195402298,0.02540229885057471,0.018735632183908047,0.030804597701149426,0,0.015517241379310345,0.003563218390804598,0.22229885057471263,0.032758620689655175,0.13091954022988506,0.034597701149425286,71,71,71,71,71,71,71,23.62,Antoine Creek,Steelhead,Migration only,23.62,2386,17020006005949,460,6.69933796,196.7,6,5,N,Y,"c(-119.3975628, 48.75246771)"
HWS - HWS_14120,HWS - HWS_14120-WS-1,2006,WA,THORNDYKE/TARBOO CREEK,UPPER WEST HOOD CANAL FRONTAL,HOOD CANAL,PUGET SOUND,HABITAT WORK SCHEDULE,905066.3565529973,FALSE,53031,Jefferson,53,0,0,0,0.12437810945273632,0,0.019042717447246525,0.20209298335906672,0.009607136730142391,0.037913878881454796,0.03585520672499571,0.041688111168296446,0.04563389946817636,0,0.03379653456853663,0,0.19471607479842168,0,0.17104134499914223,0.08423400240178418,21,21,21,21,21,21,21,91.92,NA,Chum salmon,Migration only,91.92,208.77,17110018005285,460,1.89600515,1.79,5,5,Y,Y,"c(-122.6948051, 47.87134137)"
HWS - HWS_15622,HWS - HWS_15622-WS-1,2008,WA,SILVERDALE,PUGET,KITSAP,PUGET SOUND,HABITAT WORK SCHEDULE,613011.3225809018,TRUE,53035,Kitsap,53,0.0011409484754282692,0,0,0.09727825914412329,0.03432766717375488,0.021231562934056484,0.19915338316026193,0.015113433428136782,0.022141014617368875,0.03867649976850321,0.021711092003439382,0.058651365831073485,0,0.05097890072094715,0.01736225940869105,0.20576757722071565,0.027680402142998876,0.13655003637806734,0.05223559759243336,21,21,21,21,21,21,21,152.53,Barker Creek,Coho salmon,Spawning and rearing,13.35,3373,17110019020644,566,-9999,18.94,6,5,Y,Y,"c(-122.6717122, 47.6370003)"
HWS - HWS_15806,HWS - HWS_15806-WS-1,2010,WA,MIDDLE OMAK CREEK,OKANOGAN RIVER/OMAK CREEK,OKANOGAN,UPPER COLUMBIA,HABITAT WORK SCHEDULE,40912.5269557029,FALSE,53047,Okanogan,53,0.03687882671223124,0,0.005410793108358252,0.06706535668517727,0,0.05738288480706251,0.2641321372632778,0,0.021073615264132137,0.03559732308130428,0.021643172433433007,0.036594048127580804,0,0.022212729602733874,0.004841235939057383,0.28449380606578384,0,0.14267407090986758,0,42,42,42,42,42,42,42,1756.49,Stapaloop Creek,Steelhead,Migration only,1.61,3475,17020006017146,460,3.37611604,18.41,7,5,N,Y,"c(-119.2618871, 48.38096738)"
HWS - HWS_15806,HWS - HWS_15806-WS-2,2010,WA,MIDDLE OMAK CREEK,OKANOGAN RIVER/OMAK CREEK,OKANOGAN,UPPER COLUMBIA,HABITAT WORK SCHEDULE,40912.5269557029,FALSE,53047,Okanogan,53,0.03687882671223124,0,0.005410793108358252,0.06706535668517727,0,0.05738288480706251,0.2641321372632778,0,0.021073615264132137,0.03559732308130428,0.021643172433433007,0.036594048127580804,0,0.022212729602733874,0.004841235939057383,0.28449380606578384,0,0.14267407090986758,0,42,42,42,42,42,42,42,-999.99,NA,NA,NA,13.24,367,17020006016787,460,10.30804348,33.5,7,5,N,Y,"c(-119.2708135, 48.43253217)"
HWS - HWS_15806,HWS - HWS_15806-WS-3,2010,WA,MIDDLE OMAK CREEK,OKANOGAN RIVER/OMAK CREEK,OKANOGAN,UPPER COLUMBIA,HABITAT WORK SCHEDULE,40912.5269557029,FALSE,53047,Okanogan,53,0.03687882671223124,0,0.005410793108358252,0.06706535668517727,0,0.05738288480706251,0.2641321372632778,0,0.021073615264132137,0.03559732308130428,0.021643172433433007,0.036594048127580804,0,0.022212729602733874,0.004841235939057383,0.28449380606578384,0,0.14267407090986758,0,42,42,42,42,42,42,42,-999.99,NA,NA,NA,26.83,1251,17020006000732,460,8.15956116,13.91,7,5,N,Y,"c(-119.2476392, 48.43025417)"
HWS - HWS_15807,HWS - HWS_15807-WS-1,2010,WA,MIDDLE OMAK CREEK,OKANOGAN RIVER/OMAK CREEK,OKANOGAN,UPPER COLUMBIA,HABITAT WORK SCHEDULE,140271.52099098137,TRUE,53047,Okanogan,53,0.03687882671223124,0,0.005410793108358252,0.06706535668517727,0,0.05738288480706251,0.2641321372632778,0,0.021073615264132137,0.03559732308130428,0.021643172433433007,0.036594048127580804,0,0.022212729602733874,0.004841235939057383,0.28449380606578384,0,0.14267407090986758,0,95,95,95,95,95,95,95,8.09,Stapaloop Creek,Steelhead,Migration only,8.09,2362,17020006000095,460,0.75175929,337.29,7,5,N,Y,"c(-119.2576098, 48.36246243)"
HWS - HWS_15807,HWS - HWS_15807-WS-2,2010,WA,MIDDLE OMAK CREEK,OKANOGAN RIVER/OMAK CREEK,OKANOGAN,UPPER COLUMBIA,HABITAT WORK SCHEDULE,140271.52099098137,TRUE,53047,Okanogan,53,0.03687882671223124,0,0.005410793108358252,0.06706535668517727,0,0.05738288480706251,0.2641321372632778,0,0.021073615264132137,0.03559732308130428,0.021643172433433007,0.036594048127580804,0,0.022212729602733874,0.004841235939057383,0.28449380606578384,0,0.14267407090986758,0,21,21,21,21,21,21,21,473.66,Omak Creek,Steelhead,Migration only,0.23,663,17020006000812,460,0.75175929,1.52,6,5,N,Y,"c(-119.2569245, 48.35779524)"
HWS - HWS_15809,HWS - HWS_15809-WS-1,2010,WA,LOWER OMAK CREEK,OKANOGAN RIVER/OMAK CREEK,OKANOGAN,UPPER COLUMBIA,HABITAT WORK SCHEDULE,30392.162881379296,TRUE,53047,Okanogan,53,0.03687882671223124,0,0.005410793108358252,0.06706535668517727,0,0.05738288480706251,0.2641321372632778,0,0.021073615264132137,0.03559732308130428,0.021643172433433007,0.036594048127580804,0,0.022212729602733874,0.004841235939057383,0.28449380606578384,0,0.14267407090986758,0,71,71,71,71,71,71,71,1652.13,Omak Creek,Steelhead,Migration only,40.11,1806,17020006000845,460,4.67883301,3.93,6,5,N,Y,"c(-119.3147323, 48.33201971)"
HWS - HWS_15810,HWS - HWS_15810-WS-1,2010,WA,UPPER OMAK CREEEK,OKANOGAN RIVER/OMAK CREEK,OKANOGAN,UPPER COLUMBIA,HABITAT WORK SCHEDULE,531862.8504241377,TRUE,53047,Okanogan,53,0.03687882671223124,0,0.005410793108358252,0.06706535668517727,0,0.05738288480706251,0.2641321372632778,0,0.021073615264132137,0.03559732308130428,0.021643172433433007,0.036594048127580804,0,0.022212729602733874,0.004841235939057383,0.28449380606578384,0,0.14267407090986758,0,42,42,42,42,42,42,42,2184.6,Omak Creek,Steelhead,Migration only,3.93,1379,17020006000856,460,3.10871625,318.54,6,5,N,Y,"c(-119.1158796, 48.30647849)"
HWS - HWS_15810,HWS - HWS_15810-WS-10,2010,WA,UPPER OMAK CREEEK,OKANOGAN RIVER/OMAK CREEK,OKANOGAN,UPPER COLUMBIA,HABITAT WORK SCHEDULE,531862.8504241377,TRUE,53047,Okanogan,53,0.03687882671223124,0,0.005410793108358252,0.06706535668517727,0,0.05738288480706251,0.2641321372632778,0,0.021073615264132137,0.03559732308130428,0.021643172433433007,0.036594048127580804,0,0.022212729602733874,0.004841235939057383,0.28449380606578384,0,0.14267407090986758,0,95,95,95,95,95,95,95,48.64,Omak Creek,Steelhead,Migration only,1.11,974,17020006000834,460,2.16046572,3.55,7,5,N,Y,"c(-119.2072177, 48.35499653)"
HWS - HWS_15810,HWS - HWS_15810-WS-11,2010,WA,UPPER OMAK CREEEK,OKANOGAN RIVER/OMAK CREEK,OKANOGAN,UPPER COLUMBIA,HABITAT WORK SCHEDULE,531862.8504241377,TRUE,53047,Okanogan,53,0.03687882671223124,0,0.005410793108358252,0.06706535668517727,0,0.05738288480706251,0.2641321372632778,0,0.021073615264132137,0.03559732308130428,0.021643172433433007,0.036594048127580804,0,0.022212729602733874,0.004841235939057383,0.28449380606578384,0,0.14267407090986758,0,42,42,42,42,42,42,42,2809.86,Omak Creek,Steelhead,Migration only,4.15,1379,17020006000856,460,7.61071396,3.74,7,5,N,Y,"c(-119.1064569, 48.3092323)"
HWS - HWS_15810,HWS - HWS_15810-WS-2,2010,WA,UPPER OMAK CREEEK,OKANOGAN RIVER/OMAK CREEK,OKANOGAN,UPPER COLUMBIA,HABITAT WORK SCHEDULE,531862.8504241377,TRUE,53047,Okanogan,53,0.03687882671223124,0,0.005410793108358252,0.06706535668517727,0,0.05738288480706251,0.2641321372632778,0,0.021073615264132137,0.03559732308130428,0.021643172433433007,0.036594048127580804,0,0.022212729602733874,0.004841235939057383,0.28449380606578384,0,0.14267407090986758,0,42,42,42,52,52,52,42,652.63,Omak Creek,Steelhead,Migration only,0.99,974,17020006000834,460,5.88516426,280.86,6,5,N,Y,"c(-119.2118148, 48.34907623)"
HWS - HWS_15810,HWS - HWS_15810-WS-3,2010,WA,UPPER OMAK CREEEK,OKANOGAN RIVER/OMAK CREEK,OKANOGAN,UPPER COLUMBIA,HABITAT WORK SCHEDULE,531862.8504241377,TRUE,53047,Okanogan,53,0.03687882671223124,0,0.005410793108358252,0.06706535668517727,0,0.05738288480706251,0.2641321372632778,0,0.021073615264132137,0.03559732308130428,0.021643172433433007,0.036594048127580804,0,0.022212729602733874,0.004841235939057383,0.28449380606578384,0,0.14267407090986758,0,42,42,42,71,52,52,52,2585.32,Omak Creek,Steelhead,Migration only,42.18,416,17020006019297,460,4.86533499,6.51,6,5,N,Y,"c(-119.1122533, 48.3026609)"
HWS - HWS_15810,HWS - HWS_15810-WS-4,2010,WA,UPPER OMAK CREEEK,OKANOGAN RIVER/OMAK CREEK,OKANOGAN,UPPER COLUMBIA,HABITAT WORK SCHEDULE,531862.8504241377,TRUE,53047,Okanogan,53,0.03687882671223124,0,0.005410793108358252,0.06706535668517727,0,0.05738288480706251,0.2641321372632778,0,0.021073615264132137,0.03559732308130428,0.021643172433433007,0.036594048127580804,0,0.022212729602733874,0.004841235939057383,0.28449380606578384,0,0.14267407090986758,0,52,52,52,52,52,52,52,4050.35,Omak Creek,Steelhead,Migration only,251.45,2307,17020006019424,460,6.71387768,1,7,5,N,Y,"c(-119.1156607, 48.28102247)"
HWS - HWS_15810,HWS - HWS_15810-WS-5,2010,WA,UPPER OMAK CREEEK,OKANOGAN RIVER/OMAK CREEK,OKANOGAN,UPPER COLUMBIA,HABITAT WORK SCHEDULE,531862.8504241377,TRUE,53047,Okanogan,53,0.03687882671223124,0,0.005410793108358252,0.06706535668517727,0,0.05738288480706251,0.2641321372632778,0,0.021073615264132137,0.03559732308130428,0.021643172433433007,0.036594048127580804,0,0.022212729602733874,0.004841235939057383,0.28449380606578384,0,0.14267407090986758,0,52,52,52,52,52,52,52,3787.14,Omak Creek,Steelhead,Migration only,181.77,164,17020006019425,460,6.71387768,6.08,7,5,N,Y,"c(-119.117431, 48.28307462)"
HWS - HWS_15810,HWS - HWS_15810-WS-7,2010,WA,UPPER OMAK CREEEK,OKANOGAN RIVER/OMAK CREEK,OKANOGAN,UPPER COLUMBIA,HABITAT WORK SCHEDULE,531862.8504241377,TRUE,53047,Okanogan,53,0.03687882671223124,0,0.005410793108358252,0.06706535668517727,0,0.05738288480706251,0.2641321372632778,0,0.021073615264132137,0.03559732308130428,0.021643172433433007,0.036594048127580804,0,0.022212729602733874,0.004841235939057383,0.28449380606578384,0,0.14267407090986758,0,21,21,21,21,21,21,21,1758.3,Omak Creek,Steelhead,Migration only,5.21,733,17020006018925,460,3.42310882,9.94,6,5,N,Y,"c(-119.1688988, 48.3065133)"
HWS - HWS_15810,HWS - HWS_15810-WS-8,2010,WA,UPPER OMAK CREEEK,OKANOGAN RIVER/OMAK CREEK,OKANOGAN,UPPER COLUMBIA,HABITAT WORK SCHEDULE,531862.8504241377,TRUE,53047,Okanogan,53,0.03687882671223124,0,0.005410793108358252,0.06706535668517727,0,0.05738288480706251,0.2641321372632778,0,0.021073615264132137,0.03559732308130428,0.021643172433433007,0.036594048127580804,0,0.022212729602733874,0.004841235939057383,0.28449380606578384,0,0.14267407090986758,0,21,21,21,21,21,21,21,37.55,Omak Creek,Steelhead,Migration only,6.05,187,17020006018886,460,1.37621415,8.44,7,5,N,Y,"c(-119.1554215, 48.3213631)"
HWS - HWS_15810,HWS - HWS_15810-WS-9,2010,WA,UPPER OMAK CREEEK,OKANOGAN RIVER/OMAK CREEK,OKANOGAN,UPPER COLUMBIA,HABITAT WORK SCHEDULE,531862.8504241377,TRUE,53047,Okanogan,53,0.03687882671223124,0,0.005410793108358252,0.06706535668517727,0,0.05738288480706251,0.2641321372632778,0,0.021073615264132137,0.03559732308130428,0.021643172433433007,0.036594048127580804,0,0.022212729602733874,0.004841235939057383,0.28449380606578384,0,0.14267407090986758,0,42,42,42,42,42,42,42,2175.34,Omak Creek,Steelhead,Migration only,3.11,492,17020006000856,460,3.10871625,0.86,6,5,N,Y,"c(-119.1175357, 48.3038195)"
HWS - HWS_15866,HWS - HWS_15866-WS-1,2011,WA,CHUMSTICK CREEK,ICICLE/CHUMSTICK,WENATCHEE,UPPER COLUMBIA,HABITAT WORK SCHEDULE,169460.0584516678,TRUE,53007,Chelan,53,0.04315640258308395,0,0,0.0603638368246968,0.06957788628130414,0.08324145534729879,0.1605370924555048,0.02799653488738384,0.03197353914002205,0.0339817294062057,0.016341156087572847,0.048905339423531265,0,0.019215624507796503,0.0033076074972436605,0.2070798550952906,0.02803591116711293,0.1251771932587809,0.041108836037171206,52,52,52,52,52,52,52,175.02,Chumstick Creek,Steelhead,Spawning and rearing,24.09,749,17020011001037,460,4.38466167,71.28,6,5,N,Y,"c(-120.6485757, 47.62921835)"
HWS - HWS_15866,HWS - HWS_15866-WS-2,2011,WA,CHUMSTICK CREEK,ICICLE/CHUMSTICK,WENATCHEE,UPPER COLUMBIA,HABITAT WORK SCHEDULE,169460.0584516678,TRUE,53007,Chelan,53,0.04315640258308395,0,0,0.0603638368246968,0.06957788628130414,0.08324145534729879,0.1605370924555048,0.02799653488738384,0.03197353914002205,0.0339817294062057,0.016341156087572847,0.048905339423531265,0,0.019215624507796503,0.0033076074972436605,0.2070798550952906,0.02803591116711293,0.1251771932587809,0.041108836037171206,42,42,42,42,42,42,42,684.88,Chumstick Creek,Steelhead,Spawning and rearing,45.18,4056,17020011001042,460,4.38466167,606.18,6,5,N,Y,"c(-120.6555931, 47.62839449)"
HWS - HWS_16000,HWS - HWS_16000-WS-1,2010,WA,MIDDLE OMAK CREEK,OKANOGAN RIVER/OMAK CREEK,OKANOGAN,UPPER COLUMBIA,HABITAT WORK SCHEDULE,7013.576049549069,FALSE,53047,Okanogan,53,0.03687882671223124,0,0.005410793108358252,0.06706535668517727,0,0.05738288480706251,0.2641321372632778,0,0.021073615264132137,0.03559732308130428,0.021643172433433007,0.036594048127580804,0,0.022212729602733874,0.004841235939057383,0.28449380606578384,0,0.14267407090986758,0,42,42,42,42,42,42,42,-999.99,NA,NA,NA,8.4,1028,17020006017758,460,2.78089499,0.72,6,5,N,Y,"c(-119.1972286, 48.42128406)"
HWS - HWS_16361,HWS - HWS_16361-WS-1,2009,WA,SEQUIM BAY,SEQUIM BAY,DUNGENESS/ELWHA,PUGET SOUND,HABITAT WORK SCHEDULE,63169.851820078904,TRUE,53009,Clallam,53,0.022265190133005215,0,0.0013476299291029473,0.07693209117009434,0.08624831546258863,0.018925411613054433,0.1988047108454913,0.026894005976445774,0,0.03585867463526103,0.01804652252885686,0.045878010195113374,0.0024608894357532078,0.020800374992675924,0.00761703872971231,0.22886271752504833,0.03316341477705514,0.12169684185855745,0.05419816019218374,43,43,43,43,43,43,43,1380.64,NA,Coho salmon,Migration only,3.67,1133.31,17110020000350,460,7.56652689,220.61,6,5,Y,Y,"c(-122.9736116, 48.03371801)"
HWS - HWS_16370,HWS - HWS_16370-WS-1,2011,WA,COVILLE/SALT CREEK,LYRE/TWIN RIVER,CRESCENT/HOKO,PUGET SOUND,HABITAT WORK SCHEDULE,74844.09581588997,TRUE,53009,Clallam,53,0.02481645531217766,4.854074388690007e-4,0,0.0718403009526121,0.09453309871973788,0.018324130817304777,0.20314301316667677,0.02815363145440204,0.012923973059887142,0.032218918754929916,0.020447788362356653,0.04829804016746557,0,0.020993871731084277,0,0.2399733025908622,0,0.1274801286329713,0.0563679388386627,81,81,81,81,81,81,81,227.55,NA,Coho salmon,Spawning and rearing,26.74,247,17110021007422,460,3.57795,322.52,3,4,Y,Y,"c(-123.6891541, 48.12115764)"
HWS - HWS_16457,HWS - HWS_16457-WS-1,2011,WA,ELGIN,PUGET,KITSAP,PUGET SOUND,HABITAT WORK SCHEDULE,160300.0552921182,TRUE,53035,Kitsap,53,0,0,0,0.05911410566078855,0.03178177723698309,0.0176706681437626,0.18932858725459928,0.01667181228774313,0.030401540054119828,0.0355229464431651,0.020140566260465287,0.07353395201859687,0,0.062419410493434795,0.01770699017489058,0.23295134663930406,0.025861286163122242,0.13124965948095818,0.0556453516880664,41,41,41,41,41,41,41,560.55,Huge Creek,Steelhead,Migration only,2.17,235,17110019004724,460,0.8027975,206.66,6,5,Y,Y,"c(-122.7141108, 47.4051019)"
HWS - HWS_16457,HWS - HWS_16457-WS-3,2011,WA,ELGIN,PUGET,KITSAP,PUGET SOUND,HABITAT WORK SCHEDULE,160300.0552921182,TRUE,53053,Pierce,53,9.708429548104361e-4,8.120602285563929e-4,0.0027355995408910884,0.06753709844982693,0.06880736025985927,0.049771579706660254,0.14696475477142093,0.057751545863256315,0.01796059466399307,0.043129925099919704,0.02198460261220268,0.03734116056562944,0.02194377276830878,0.05015265824966996,0.03314929659252269,0.19599232398934796,0.028530987583190805,0.0957459839311881,0.058717852168745206,23,23,23,23,23,23,23,48.37,NA,Chum salmon,Spawning and rearing,48.37,2037,17110019012973,460,0.57556057,4.82,4,4,Y,Y,"c(-122.6948913, 47.38112186)"
HWS - HWS_16457,HWS - HWS_16457-WS-4,2011,WA,PUGET,PUGET,KITSAP,PUGET SOUND,HABITAT WORK SCHEDULE,160300.0552921182,TRUE,53053,Pierce,53,9.708429548104361e-4,8.120602285563929e-4,0.0027355995408910884,0.06753709844982693,0.06880736025985927,0.049771579706660254,0.14696475477142093,0.057751545863256315,0.01796059466399307,0.043129925099919704,0.02198460261220268,0.03734116056562944,0.02194377276830878,0.05015265824966996,0.03314929659252269,0.19599232398934796,0.028530987583190805,0.0957459839311881,0.058717852168745206,21,21,21,21,21,21,21,0.62,Purdy Creek,Chum salmon,Migration only,0.62,2117,17110019000661,460,2.01106858,74.83,5,4,Y,Y,"c(-122.620474, 47.39874819)"
